id,cpuUsage,dataId,description,name,receivedDate,sendedDate,timeDiff
2681,3.6,1111,description1111,name1111,2019-05-03 14:11:09.634000,2019-05-03 14:10:58.142000,11492
2682,3.9,1118,description1118,name1118,2019-05-03 14:11:09.640000,2019-05-03 14:10:58.142000,11498
2683,3.8,1120,description1120,name1120,2019-05-03 14:11:09.645000,2019-05-03 14:10:58.142000,11503
2684,3.5,1128,description1128,name1128,2019-05-03 14:11:09.650000,2019-05-03 14:10:58.142000,11508
2685,3.7,1132,description1132,name1132,2019-05-03 14:11:09.657000,2019-05-03 14:10:58.142000,11515
2686,3.8,1133,description1133,name1133,2019-05-03 14:11:09.661000,2019-05-03 14:10:58.142000,11519
2687,3.5,1138,description1138,name1138,2019-05-03 14:11:09.666000,2019-05-03 14:10:58.142000,11524
2688,4,1145,description1145,name1145,2019-05-03 14:11:09.671000,2019-05-03 14:10:58.142000,11529
2689,2.8,1171,description1171,name1171,2019-05-03 14:11:09.675000,2019-05-03 14:10:58.142000,11533
2690,3.2,1183,description1183,name1183,2019-05-03 14:11:09.678000,2019-05-03 14:10:58.142000,11536
2691,3.2,1190,description1190,name1190,2019-05-03 14:11:09.682000,2019-05-03 14:10:58.142000,11540
2692,3.5,1209,description1209,name1209,2019-05-03 14:11:09.685000,2019-05-03 14:10:58.142000,11543
2693,4.4,1222,description1222,name1222,2019-05-03 14:11:09.688000,2019-05-03 14:10:58.142000,11546
2694,3.6,1224,description1224,name1224,2019-05-03 14:11:09.692000,2019-05-03 14:10:58.142000,11550
2695,3.6,1231,description1231,name1231,2019-05-03 14:11:09.695000,2019-05-03 14:10:58.142000,11553
2696,3.7,1237,description1237,name1237,2019-05-03 14:11:09.698000,2019-05-03 14:10:58.142000,11556
2697,4.2,1243,description1243,name1243,2019-05-03 14:11:09.701000,2019-05-03 14:10:58.142000,11559
2698,3.8,1244,description1244,name1244,2019-05-03 14:11:09.704000,2019-05-03 14:10:58.142000,11562
2699,3.7,1249,description1249,name1249,2019-05-03 14:11:09.707000,2019-05-03 14:10:58.142000,11565
2700,3.7,1250,description1250,name1250,2019-05-03 14:11:09.710000,2019-05-03 14:10:58.142000,11568
2701,3.6,1251,description1251,name1251,2019-05-03 14:11:09.713000,2019-05-03 14:10:58.142000,11571
2702,3.9,1257,description1257,name1257,2019-05-03 14:11:09.717000,2019-05-03 14:10:58.142000,11575
2703,3.8,1260,description1260,name1260,2019-05-03 14:11:09.720000,2019-05-03 14:10:58.142000,11578
2704,3.7,1266,description1266,name1266,2019-05-03 14:11:09.723000,2019-05-03 14:10:58.142000,11581
2705,4.6,1267,description1267,name1267,2019-05-03 14:11:09.726000,2019-05-03 14:10:58.142000,11584
2706,3.8,1277,description1277,name1277,2019-05-03 14:11:09.729000,2019-05-03 14:10:58.142000,11587
2707,3.6,1281,description1281,name1281,2019-05-03 14:11:09.732000,2019-05-03 14:10:58.142000,11590
2708,3.6,1284,description1284,name1284,2019-05-03 14:11:09.735000,2019-05-03 14:10:58.142000,11593
2709,3.6,1286,description1286,name1286,2019-05-03 14:11:09.738000,2019-05-03 14:10:58.142000,11596
2710,3.8,1287,description1287,name1287,2019-05-03 14:11:09.741000,2019-05-03 14:10:58.142000,11599
2711,3.6,1291,description1291,name1291,2019-05-03 14:11:09.744000,2019-05-03 14:10:58.142000,11602
2712,3.8,1297,description1297,name1297,2019-05-03 14:11:09.747000,2019-05-03 14:10:58.142000,11605
2713,4.5,1298,description1298,name1298,2019-05-03 14:11:09.750000,2019-05-03 14:10:58.142000,11608
2714,3.7,1304,description1304,name1304,2019-05-03 14:11:09.753000,2019-05-03 14:10:58.142000,11611
2715,3.6,1311,description1311,name1311,2019-05-03 14:11:09.756000,2019-05-03 14:10:58.142000,11614
2716,3.9,1315,description1315,name1315,2019-05-03 14:11:09.759000,2019-05-03 14:10:58.142000,11617
2717,4,1318,description1318,name1318,2019-05-03 14:11:09.762000,2019-05-03 14:10:58.142000,11620
2718,3.5,1323,description1323,name1323,2019-05-03 14:11:09.766000,2019-05-03 14:10:58.142000,11624
2719,3.8,1324,description1324,name1324,2019-05-03 14:11:09.770000,2019-05-03 14:10:58.142000,11628
2720,5.5,1346,description1346,name1346,2019-05-03 14:11:09.775000,2019-05-03 14:10:58.142000,11633
2721,4.2,1379,description1379,name1379,2019-05-03 14:11:09.778000,2019-05-03 14:10:58.142000,11636
2722,3.6,1383,description1383,name1383,2019-05-03 14:11:09.783000,2019-05-03 14:10:58.142000,11641
2723,3.8,1389,description1389,name1389,2019-05-03 14:11:09.788000,2019-05-03 14:10:58.142000,11646
2724,3.8,1402,description1402,name1402,2019-05-03 14:11:09.793000,2019-05-03 14:10:58.142000,11651
2725,2.6,1407,description1407,name1407,2019-05-03 14:11:09.799000,2019-05-03 14:10:58.142000,11657
2726,3.3,1408,description1408,name1408,2019-05-03 14:11:09.803000,2019-05-03 14:10:58.142000,11661
2727,3.7,1450,description1450,name1450,2019-05-03 14:11:09.808000,2019-05-03 14:10:58.142000,11666
2728,4,1451,description1451,name1451,2019-05-03 14:11:09.812000,2019-05-03 14:10:58.142000,11670
2729,3.5,1457,description1457,name1457,2019-05-03 14:11:09.816000,2019-05-03 14:10:58.142000,11674
2730,3.9,1458,description1458,name1458,2019-05-03 14:11:09.822000,2019-05-03 14:10:58.142000,11680
2731,4.9,1459,description1459,name1459,2019-05-03 14:11:09.827000,2019-05-03 14:10:58.142000,11685
2732,4.2,1463,description1463,name1463,2019-05-03 14:11:09.833000,2019-05-03 14:10:58.142000,11691
2733,3.6,1471,description1471,name1471,2019-05-03 14:11:09.837000,2019-05-03 14:10:58.142000,11695
2734,3.7,1480,description1480,name1480,2019-05-03 14:11:09.842000,2019-05-03 14:10:58.142000,11700
2735,5.3,1487,description1487,name1487,2019-05-03 14:11:09.846000,2019-05-03 14:10:58.142000,11704
2736,4.1,1493,description1493,name1493,2019-05-03 14:11:09.850000,2019-05-03 14:10:58.142000,11708
2737,3.4,1498,description1498,name1498,2019-05-03 14:11:09.856000,2019-05-03 14:10:58.142000,11714
2738,3.6,1502,description1502,name1502,2019-05-03 14:11:09.860000,2019-05-03 14:10:58.142000,11718
2739,17.6,1503,description1503,name1503,2019-05-03 14:11:09.865000,2019-05-03 14:10:58.142000,11723
2740,4.6,1504,description1504,name1504,2019-05-03 14:11:09.869000,2019-05-03 14:10:58.142000,11727
2741,3.6,1507,description1507,name1507,2019-05-03 14:11:09.873000,2019-05-03 14:10:58.142000,11731
2742,3.3,1512,description1512,name1512,2019-05-03 14:11:09.877000,2019-05-03 14:10:58.142000,11735
2743,3.2,1515,description1515,name1515,2019-05-03 14:11:09.881000,2019-05-03 14:10:58.142000,11739
2744,3.7,1521,description1521,name1521,2019-05-03 14:11:09.884000,2019-05-03 14:10:58.142000,11742
2745,4,1524,description1524,name1524,2019-05-03 14:11:09.886000,2019-05-03 14:10:58.142000,11744
2746,4.6,1531,description1531,name1531,2019-05-03 14:11:09.889000,2019-05-03 14:10:58.142000,11747
2747,3.9,1535,description1535,name1535,2019-05-03 14:11:09.892000,2019-05-03 14:10:58.142000,11750
2748,4.2,1543,description1543,name1543,2019-05-03 14:11:09.895000,2019-05-03 14:10:58.142000,11753
2749,3.9,1564,description1564,name1564,2019-05-03 14:11:09.898000,2019-05-03 14:10:58.142000,11756
2750,3.7,1568,description1568,name1568,2019-05-03 14:11:09.901000,2019-05-03 14:10:58.142000,11759
2751,3.9,1578,description1578,name1578,2019-05-03 14:11:09.904000,2019-05-03 14:10:58.142000,11762
2752,3.9,1582,description1582,name1582,2019-05-03 14:11:09.906000,2019-05-03 14:10:58.142000,11764
2753,4,1595,description1595,name1595,2019-05-03 14:11:09.909000,2019-05-03 14:10:58.142000,11767
2754,4.2,1599,description1599,name1599,2019-05-03 14:11:09.912000,2019-05-03 14:10:58.142000,11770
2755,4.2,1603,description1603,name1603,2019-05-03 14:11:09.914000,2019-05-03 14:10:58.142000,11772
2756,3.9,1608,description1608,name1608,2019-05-03 14:11:09.917000,2019-05-03 14:10:58.142000,11775
2757,3.9,1610,description1610,name1610,2019-05-03 14:11:09.920000,2019-05-03 14:10:58.142000,11778
2758,4.1,1613,description1613,name1613,2019-05-03 14:11:09.923000,2019-05-03 14:10:58.142000,11781
2759,4.4,1617,description1617,name1617,2019-05-03 14:11:09.925000,2019-05-03 14:10:58.142000,11783
2760,4,1625,description1625,name1625,2019-05-03 14:11:09.928000,2019-05-03 14:10:58.142000,11786
2761,6.2,1631,description1631,name1631,2019-05-03 14:11:09.932000,2019-05-03 14:10:58.142000,11790
2762,3.4,1634,description1634,name1634,2019-05-03 14:11:09.937000,2019-05-03 14:10:58.142000,11795
2763,4.5,1635,description1635,name1635,2019-05-03 14:11:09.940000,2019-05-03 14:10:58.142000,11798
2764,3.6,1637,description1637,name1637,2019-05-03 14:11:09.943000,2019-05-03 14:10:58.142000,11801
2765,3.6,1650,description1650,name1650,2019-05-03 14:11:09.946000,2019-05-03 14:10:58.142000,11804
2766,3.7,1664,description1664,name1664,2019-05-03 14:11:09.949000,2019-05-03 14:10:58.142000,11807
2767,4.2,1671,description1671,name1671,2019-05-03 14:11:09.952000,2019-05-03 14:10:58.142000,11810
2768,4,1674,description1674,name1674,2019-05-03 14:11:09.955000,2019-05-03 14:10:58.142000,11813
2769,3.9,1686,description1686,name1686,2019-05-03 14:11:09.958000,2019-05-03 14:10:58.142000,11816
2770,3.9,1687,description1687,name1687,2019-05-03 14:11:09.961000,2019-05-03 14:10:58.142000,11819
2771,4.1,1692,description1692,name1692,2019-05-03 14:11:09.964000,2019-05-03 14:10:58.142000,11822
2772,4.2,1697,description1697,name1697,2019-05-03 14:11:09.967000,2019-05-03 14:10:58.142000,11825
2773,4,1701,description1701,name1701,2019-05-03 14:11:09.971000,2019-05-03 14:10:58.142000,11829
2774,3.4,1702,description1702,name1702,2019-05-03 14:11:09.976000,2019-05-03 14:10:58.142000,11834
2775,3.9,1705,description1705,name1705,2019-05-03 14:11:09.979000,2019-05-03 14:10:58.142000,11837
2776,4.7,1709,description1709,name1709,2019-05-03 14:11:09.983000,2019-05-03 14:10:58.142000,11841
2777,5.2,1715,description1715,name1715,2019-05-03 14:11:09.989000,2019-05-03 14:10:58.142000,11847
2778,4.3,1716,description1716,name1716,2019-05-03 14:11:09.992000,2019-05-03 14:10:58.142000,11850
2779,3.6,1725,description1725,name1725,2019-05-03 14:11:09.997000,2019-05-03 14:10:58.142000,11855
2780,3.5,1732,description1732,name1732,2019-05-03 14:11:10.001000,2019-05-03 14:10:58.142000,11859
2781,2.9,1733,description1733,name1733,2019-05-03 14:11:10.006000,2019-05-03 14:10:58.142000,11864
2782,4.4,1736,description1736,name1736,2019-05-03 14:11:10.011000,2019-05-03 14:10:58.142000,11869
2783,4,1737,description1737,name1737,2019-05-03 14:11:10.014000,2019-05-03 14:10:58.142000,11872
2784,4,1742,description1742,name1742,2019-05-03 14:11:10.018000,2019-05-03 14:10:58.142000,11876
2785,3,1743,description1743,name1743,2019-05-03 14:11:10.024000,2019-05-03 14:10:58.142000,11882
2786,3.8,1744,description1744,name1744,2019-05-03 14:11:10.028000,2019-05-03 14:10:58.142000,11886
2787,4.2,1748,description1748,name1748,2019-05-03 14:11:10.033000,2019-05-03 14:10:58.142000,11891
2788,2.7,1759,description1759,name1759,2019-05-03 14:11:10.041000,2019-05-03 14:10:58.142000,11899
2789,4,1784,description1784,name1784,2019-05-03 14:11:10.045000,2019-05-03 14:10:58.142000,11903
2790,4.6,1791,description1791,name1791,2019-05-03 14:11:10.049000,2019-05-03 14:10:58.142000,11907
2791,3.1,1800,description1800,name1800,2019-05-03 14:11:10.054000,2019-05-03 14:10:58.142000,11912
2792,3.8,1812,description1812,name1812,2019-05-03 14:11:10.058000,2019-05-03 14:10:58.142000,11916
2793,3.6,1818,description1818,name1818,2019-05-03 14:11:10.062000,2019-05-03 14:10:58.142000,11920
2794,3.7,1820,description1820,name1820,2019-05-03 14:11:10.067000,2019-05-03 14:10:58.142000,11925
2795,3.1,1822,description1822,name1822,2019-05-03 14:11:10.071000,2019-05-03 14:10:58.142000,11929
2796,2.4,1827,description1827,name1827,2019-05-03 14:11:10.079000,2019-05-03 14:10:58.142000,11937
2797,2.2,1831,description1831,name1831,2019-05-03 14:11:10.086000,2019-05-03 14:10:58.142000,11944
2798,3.8,1834,description1834,name1834,2019-05-03 14:11:10.090000,2019-05-03 14:10:58.142000,11948
2799,3.6,1838,description1838,name1838,2019-05-03 14:11:10.095000,2019-05-03 14:10:58.142000,11953
2800,3.6,1843,description1843,name1843,2019-05-03 14:11:10.098000,2019-05-03 14:10:58.142000,11956
2801,3.5,1851,description1851,name1851,2019-05-03 14:11:10.103000,2019-05-03 14:10:58.142000,11961
2802,3.8,1852,description1852,name1852,2019-05-03 14:11:10.107000,2019-05-03 14:10:58.142000,11965
2803,4.1,1858,description1858,name1858,2019-05-03 14:11:10.111000,2019-05-03 14:10:58.142000,11969
2804,3.7,1860,description1860,name1860,2019-05-03 14:11:10.115000,2019-05-03 14:10:58.142000,11973
2805,3,1864,description1864,name1864,2019-05-03 14:11:10.121000,2019-05-03 14:10:58.142000,11979
2806,3.1,1866,description1866,name1866,2019-05-03 14:11:10.127000,2019-05-03 14:10:58.142000,11985
2807,4.7,1868,description1868,name1868,2019-05-03 14:11:10.133000,2019-05-03 14:10:58.142000,11991
2808,3.9,1871,description1871,name1871,2019-05-03 14:11:10.144000,2019-05-03 14:10:58.142000,12002
2809,6.7,1872,description1872,name1872,2019-05-03 14:11:10.149000,2019-05-03 14:10:58.142000,12007
2810,2.1,1878,description1878,name1878,2019-05-03 14:11:10.157000,2019-05-03 14:10:58.142000,12015
2811,2.9,1880,description1880,name1880,2019-05-03 14:11:10.163000,2019-05-03 14:10:58.142000,12021
2812,3.5,1883,description1883,name1883,2019-05-03 14:11:10.167000,2019-05-03 14:10:58.142000,12025
2813,4.9,1884,description1884,name1884,2019-05-03 14:11:10.171000,2019-05-03 14:10:58.142000,12029
2814,4.4,1889,description1889,name1889,2019-05-03 14:11:10.174000,2019-05-03 14:10:58.142000,12032
2815,3.7,1891,description1891,name1891,2019-05-03 14:11:10.179000,2019-05-03 14:10:58.142000,12037
2816,3.6,1910,description1910,name1910,2019-05-03 14:11:10.182000,2019-05-03 14:10:58.143000,12039
2817,3.6,1916,description1916,name1916,2019-05-03 14:11:10.186000,2019-05-03 14:10:58.143000,12043
2818,3.4,1929,description1929,name1929,2019-05-03 14:11:10.191000,2019-05-03 14:10:58.143000,12048
2819,4.3,1937,description1937,name1937,2019-05-03 14:11:10.195000,2019-05-03 14:10:58.143000,12052
2820,3.4,1938,description1938,name1938,2019-05-03 14:11:10.199000,2019-05-03 14:10:58.143000,12056
2821,3.8,1939,description1939,name1939,2019-05-03 14:11:10.203000,2019-05-03 14:10:58.143000,12060
2822,3.7,1940,description1940,name1940,2019-05-03 14:11:10.207000,2019-05-03 14:10:58.143000,12064
2823,3.4,1943,description1943,name1943,2019-05-03 14:11:10.211000,2019-05-03 14:10:58.143000,12068
2824,3.7,1945,description1945,name1945,2019-05-03 14:11:10.215000,2019-05-03 14:10:58.143000,12072
2825,3.6,1963,description1963,name1963,2019-05-03 14:11:10.219000,2019-05-03 14:10:58.143000,12076
2826,3.3,1973,description1973,name1973,2019-05-03 14:11:10.223000,2019-05-03 14:10:58.143000,12080
2827,3.7,1975,description1975,name1975,2019-05-03 14:11:10.227000,2019-05-03 14:10:58.143000,12084
2828,3.7,1986,description1986,name1986,2019-05-03 14:11:10.232000,2019-05-03 14:10:58.143000,12089
2829,3.5,1998,description1998,name1998,2019-05-03 14:11:10.236000,2019-05-03 14:10:58.143000,12093
2830,3.6,2000,description2000,name2000,2019-05-03 14:11:10.240000,2019-05-03 14:10:58.143000,12097
2831,3.9,2003,description2003,name2003,2019-05-03 14:11:10.244000,2019-05-03 14:10:58.143000,12101
2832,3.4,2007,description2007,name2007,2019-05-03 14:11:10.248000,2019-05-03 14:10:58.143000,12105
2833,3.8,2010,description2010,name2010,2019-05-03 14:11:10.252000,2019-05-03 14:10:58.143000,12109
2834,3.4,2012,description2012,name2012,2019-05-03 14:11:10.256000,2019-05-03 14:10:58.143000,12113
2835,3.7,2020,description2020,name2020,2019-05-03 14:11:10.265000,2019-05-03 14:10:58.143000,12122
2836,3.9,2021,description2021,name2021,2019-05-03 14:11:10.271000,2019-05-03 14:10:58.143000,12128
2837,2.8,2025,description2025,name2025,2019-05-03 14:11:10.278000,2019-05-03 14:10:58.143000,12135
2838,4.1,2033,description2033,name2033,2019-05-03 14:11:10.282000,2019-05-03 14:10:58.143000,12139
2839,3.9,2035,description2035,name2035,2019-05-03 14:11:10.293000,2019-05-03 14:10:58.143000,12150
2840,4.5,2037,description2037,name2037,2019-05-03 14:11:10.303000,2019-05-03 14:10:58.143000,12160
2841,4.4,2038,description2038,name2038,2019-05-03 14:11:10.311000,2019-05-03 14:10:58.143000,12168
2842,3.1,2041,description2041,name2041,2019-05-03 14:11:10.322000,2019-05-03 14:10:58.143000,12179
2843,4.8,2046,description2046,name2046,2019-05-03 14:11:10.328000,2019-05-03 14:10:58.143000,12185
2844,1.3,2047,description2047,name2047,2019-05-03 14:11:10.343000,2019-05-03 14:10:58.143000,12200
2845,1.6,2049,description2049,name2049,2019-05-03 14:11:10.370000,2019-05-03 14:10:58.143000,12227
2846,4,2061,description2061,name2061,2019-05-03 14:11:10.376000,2019-05-03 14:10:58.143000,12233
2847,3.5,2064,description2064,name2064,2019-05-03 14:11:10.380000,2019-05-03 14:10:58.143000,12237
2848,4.8,2066,description2066,name2066,2019-05-03 14:11:10.384000,2019-05-03 14:10:58.143000,12241
2849,5.3,2075,description2075,name2075,2019-05-03 14:11:10.393000,2019-05-03 14:10:58.143000,12250
2850,3.3,2078,description2078,name2078,2019-05-03 14:11:10.399000,2019-05-03 14:10:58.143000,12256
2851,4.3,2080,description2080,name2080,2019-05-03 14:11:10.404000,2019-05-03 14:10:58.143000,12261
2852,3.1,2105,description2105,name2105,2019-05-03 14:11:10.409000,2019-05-03 14:10:58.143000,12266
2853,3.7,2108,description2108,name2108,2019-05-03 14:11:10.414000,2019-05-03 14:10:58.143000,12271
2854,4.1,2112,description2112,name2112,2019-05-03 14:11:10.419000,2019-05-03 14:10:58.143000,12276
2855,4.8,2116,description2116,name2116,2019-05-03 14:11:10.423000,2019-05-03 14:10:58.143000,12280
2856,3.4,2126,description2126,name2126,2019-05-03 14:11:10.427000,2019-05-03 14:10:58.143000,12284
2857,3.4,2128,description2128,name2128,2019-05-03 14:11:10.432000,2019-05-03 14:10:58.143000,12289
2858,3.3,2131,description2131,name2131,2019-05-03 14:11:10.435000,2019-05-03 14:10:58.143000,12292
2859,5.9,2132,description2132,name2132,2019-05-03 14:11:10.439000,2019-05-03 14:10:58.143000,12296
2860,3.1,2133,description2133,name2133,2019-05-03 14:11:10.443000,2019-05-03 14:10:58.143000,12300
2861,3.5,2134,description2134,name2134,2019-05-03 14:11:10.448000,2019-05-03 14:10:58.143000,12305
2862,2.3,2142,description2142,name2142,2019-05-03 14:11:10.453000,2019-05-03 14:10:58.143000,12310
2863,2.7,2144,description2144,name2144,2019-05-03 14:11:10.459000,2019-05-03 14:10:58.143000,12316
2864,3.1,2145,description2145,name2145,2019-05-03 14:11:10.465000,2019-05-03 14:10:58.143000,12322
2865,3.9,2146,description2146,name2146,2019-05-03 14:11:10.469000,2019-05-03 14:10:58.143000,12326
2866,3.5,2150,description2150,name2150,2019-05-03 14:11:10.474000,2019-05-03 14:10:58.143000,12331
2867,3.3,2155,description2155,name2155,2019-05-03 14:11:10.478000,2019-05-03 14:10:58.143000,12335
2868,3.1,2159,description2159,name2159,2019-05-03 14:11:10.482000,2019-05-03 14:10:58.143000,12339
2869,1.3,2167,description2167,name2167,2019-05-03 14:11:10.498000,2019-05-03 14:10:58.143000,12355
2870,3.5,2168,description2168,name2168,2019-05-03 14:11:10.505000,2019-05-03 14:10:58.143000,12362
2871,4.5,2171,description2171,name2171,2019-05-03 14:11:10.512000,2019-05-03 14:10:58.143000,12369
2872,3.7,2174,description2174,name2174,2019-05-03 14:11:10.518000,2019-05-03 14:10:58.143000,12375
2873,4.8,2175,description2175,name2175,2019-05-03 14:11:10.524000,2019-05-03 14:10:58.143000,12381
2874,3.5,2185,description2185,name2185,2019-05-03 14:11:10.530000,2019-05-03 14:10:58.143000,12387
2875,3.8,2191,description2191,name2191,2019-05-03 14:11:10.534000,2019-05-03 14:10:58.143000,12391
2876,3.4,2211,description2211,name2211,2019-05-03 14:11:10.540000,2019-05-03 14:10:58.143000,12397
2877,5.4,2214,description2214,name2214,2019-05-03 14:11:10.545000,2019-05-03 14:10:58.143000,12402
2878,3.6,2215,description2215,name2215,2019-05-03 14:11:10.549000,2019-05-03 14:10:58.143000,12406
2879,4,2219,description2219,name2219,2019-05-03 14:11:10.556000,2019-05-03 14:10:58.143000,12413
2880,3.5,2221,description2221,name2221,2019-05-03 14:11:10.560000,2019-05-03 14:10:58.143000,12417
2881,3.1,2225,description2225,name2225,2019-05-03 14:11:10.565000,2019-05-03 14:10:58.143000,12422
2882,4.5,2227,description2227,name2227,2019-05-03 14:11:10.572000,2019-05-03 14:10:58.143000,12429
2883,4.6,2229,description2229,name2229,2019-05-03 14:11:10.577000,2019-05-03 14:10:58.143000,12434
2884,4.9,2231,description2231,name2231,2019-05-03 14:11:10.582000,2019-05-03 14:10:58.143000,12439
2885,3.1,2233,description2233,name2233,2019-05-03 14:11:10.588000,2019-05-03 14:10:58.143000,12445
2886,5.4,2237,description2237,name2237,2019-05-03 14:11:10.597000,2019-05-03 14:10:58.143000,12454
2887,5.9,2244,description2244,name2244,2019-05-03 14:11:10.603000,2019-05-03 14:10:58.143000,12460
2888,5.3,2251,description2251,name2251,2019-05-03 14:11:10.609000,2019-05-03 14:10:58.143000,12466
2889,3.5,2252,description2252,name2252,2019-05-03 14:11:10.613000,2019-05-03 14:10:58.143000,12470
2890,3.8,2253,description2253,name2253,2019-05-03 14:11:10.616000,2019-05-03 14:10:58.143000,12473
2891,3.3,2264,description2264,name2264,2019-05-03 14:11:10.621000,2019-05-03 14:10:58.143000,12478
2892,4,2276,description2276,name2276,2019-05-03 14:11:10.624000,2019-05-03 14:10:58.143000,12481
2893,4,2281,description2281,name2281,2019-05-03 14:11:10.627000,2019-05-03 14:10:58.143000,12484
2894,4.1,2282,description2282,name2282,2019-05-03 14:11:10.630000,2019-05-03 14:10:58.143000,12487
2895,3.8,2283,description2283,name2283,2019-05-03 14:11:10.633000,2019-05-03 14:10:58.143000,12490
2896,3.4,2286,description2286,name2286,2019-05-03 14:11:10.636000,2019-05-03 14:10:58.143000,12493
2897,4.3,2291,description2291,name2291,2019-05-03 14:11:10.639000,2019-05-03 14:10:58.143000,12496
2898,4,2292,description2292,name2292,2019-05-03 14:11:10.643000,2019-05-03 14:10:58.143000,12500
2899,3.8,2304,description2304,name2304,2019-05-03 14:11:10.646000,2019-05-03 14:10:58.143000,12503
2900,3.2,2320,description2320,name2320,2019-05-03 14:11:10.651000,2019-05-03 14:10:58.143000,12508
2901,3.6,8414,description8414,name8414,2019-05-03 14:11:10.655000,2019-05-03 14:10:58.144000,12511
2902,3.6,8427,description8427,name8427,2019-05-03 14:11:10.658000,2019-05-03 14:10:58.144000,12514
2903,4,8431,description8431,name8431,2019-05-03 14:11:10.661000,2019-05-03 14:10:58.144000,12517
2904,4.1,8441,description8441,name8441,2019-05-03 14:11:10.664000,2019-05-03 14:10:58.144000,12520
2905,3.5,8446,description8446,name8446,2019-05-03 14:11:10.668000,2019-05-03 14:10:58.144000,12524
2906,3.1,8464,description8464,name8464,2019-05-03 14:11:10.673000,2019-05-03 14:10:58.144000,12529
2907,4.2,8472,description8472,name8472,2019-05-03 14:11:10.676000,2019-05-03 14:10:58.144000,12532
2908,4,8474,description8474,name8474,2019-05-03 14:11:10.679000,2019-05-03 14:10:58.144000,12535
2909,4.2,8475,description8475,name8475,2019-05-03 14:11:10.682000,2019-05-03 14:10:58.144000,12538
2910,4,8476,description8476,name8476,2019-05-03 14:11:10.686000,2019-05-03 14:10:58.144000,12542
2911,4.5,8477,description8477,name8477,2019-05-03 14:11:10.690000,2019-05-03 14:10:58.144000,12546
2912,5.1,8485,description8485,name8485,2019-05-03 14:11:10.694000,2019-05-03 14:10:58.144000,12550
2913,3.6,8505,description8505,name8505,2019-05-03 14:11:10.700000,2019-05-03 14:10:58.144000,12556
2914,6.2,8506,description8506,name8506,2019-05-03 14:11:10.705000,2019-05-03 14:10:58.144000,12561
2915,4,8509,description8509,name8509,2019-05-03 14:11:10.709000,2019-05-03 14:10:58.144000,12565
2916,4,8514,description8514,name8514,2019-05-03 14:11:10.714000,2019-05-03 14:10:58.144000,12570
2917,3.3,8516,description8516,name8516,2019-05-03 14:11:10.719000,2019-05-03 14:10:58.144000,12575
2918,4.7,8525,description8525,name8525,2019-05-03 14:11:10.724000,2019-05-03 14:10:58.144000,12580
2919,5.6,8541,description8541,name8541,2019-05-03 14:11:10.729000,2019-05-03 14:10:58.144000,12585
2920,3,8544,description8544,name8544,2019-05-03 14:11:10.734000,2019-05-03 14:10:58.144000,12590
2921,4,8553,description8553,name8553,2019-05-03 14:11:10.739000,2019-05-03 14:10:58.144000,12595
2922,3.6,8556,description8556,name8556,2019-05-03 14:11:10.743000,2019-05-03 14:10:58.144000,12599
2923,2.8,8560,description8560,name8560,2019-05-03 14:11:10.748000,2019-05-03 14:10:58.144000,12604
2924,3.8,8571,description8571,name8571,2019-05-03 14:11:10.752000,2019-05-03 14:10:58.144000,12608
2925,4.5,8574,description8574,name8574,2019-05-03 14:11:10.757000,2019-05-03 14:10:58.144000,12613
2926,4.2,8577,description8577,name8577,2019-05-03 14:11:10.762000,2019-05-03 14:10:58.144000,12618
2927,3.5,8605,description8605,name8605,2019-05-03 14:11:10.765000,2019-05-03 14:10:58.144000,12621
2928,4,8608,description8608,name8608,2019-05-03 14:11:10.771000,2019-05-03 14:10:58.144000,12627
2929,3.8,8626,description8626,name8626,2019-05-03 14:11:10.777000,2019-05-03 14:10:58.144000,12633
2930,4.1,8630,description8630,name8630,2019-05-03 14:11:10.782000,2019-05-03 14:10:58.144000,12638
2931,4.2,8631,description8631,name8631,2019-05-03 14:11:10.786000,2019-05-03 14:10:58.144000,12642
2932,4.2,8645,description8645,name8645,2019-05-03 14:11:10.790000,2019-05-03 14:10:58.144000,12646
2933,3.4,8658,description8658,name8658,2019-05-03 14:11:10.796000,2019-05-03 14:10:58.144000,12652
2934,3.9,8662,description8662,name8662,2019-05-03 14:11:10.799000,2019-05-03 14:10:58.144000,12655
2935,3.2,8665,description8665,name8665,2019-05-03 14:11:10.804000,2019-05-03 14:10:58.144000,12660
2936,4.2,8672,description8672,name8672,2019-05-03 14:11:10.807000,2019-05-03 14:10:58.144000,12663
2937,3.7,8683,description8683,name8683,2019-05-03 14:11:10.810000,2019-05-03 14:10:58.144000,12666
2938,3.7,8685,description8685,name8685,2019-05-03 14:11:10.813000,2019-05-03 14:10:58.144000,12669
2939,3.6,8686,description8686,name8686,2019-05-03 14:11:10.816000,2019-05-03 14:10:58.144000,12672
2940,3.5,8688,description8688,name8688,2019-05-03 14:11:10.819000,2019-05-03 14:10:58.144000,12675
2941,3.7,8693,description8693,name8693,2019-05-03 14:11:10.822000,2019-05-03 14:10:58.144000,12678
2942,3.3,8700,description8700,name8700,2019-05-03 14:11:10.826000,2019-05-03 14:10:58.144000,12682
2943,4.1,8709,description8709,name8709,2019-05-03 14:11:10.829000,2019-05-03 14:10:58.144000,12685
2944,4.1,8722,description8722,name8722,2019-05-03 14:11:10.832000,2019-05-03 14:10:58.144000,12688
