id,cpuUsage,dataId,description,name,receivedDate,sendedDate,timeDiff
1393,7.8,2495,description2495,name2495,2019-05-03 14:00:40.779000,2019-05-03 14:00:34.811000,5968
1396,7.5,2499,description2499,name2499,2019-05-03 14:00:40.786000,2019-05-03 14:00:34.811000,5975
1400,5.9,2502,description2502,name2502,2019-05-03 14:00:40.791000,2019-05-03 14:00:34.811000,5980
1404,8.3,2515,description2515,name2515,2019-05-03 14:00:40.795000,2019-05-03 14:00:34.811000,5984
1407,4.4,2518,description2518,name2518,2019-05-03 14:00:40.799000,2019-05-03 14:00:34.811000,5988
1411,40,2522,description2522,name2522,2019-05-03 14:00:40.804000,2019-05-03 14:00:34.811000,5993
1413,17.4,2696,description2696,name2696,2019-05-03 14:00:40.809000,2019-05-03 14:00:34.811000,5998
1416,175,2700,description2700,name2700,2019-05-03 14:00:40.814000,2019-05-03 14:00:34.811000,6003
1420,15.3,2541,description2541,name2541,2019-05-03 14:00:40.817000,2019-05-03 14:00:34.811000,6006
1423,212.5,2546,description2546,name2546,2019-05-03 14:00:40.823000,2019-05-03 14:00:34.811000,6012
1427,14.3,2548,description2548,name2548,2019-05-03 14:00:40.828000,2019-05-03 14:00:34.811000,6017
1432,15.3,2423,description2423,name2423,2019-05-03 14:00:40.833000,2019-05-03 14:00:34.811000,6022
1433,6.3,2425,description2425,name2425,2019-05-03 14:00:40.836000,2019-05-03 14:00:34.811000,6025
1437,33.7,2430,description2430,name2430,2019-05-03 14:00:40.842000,2019-05-03 14:00:34.811000,6031
1441,10.1,62,description62,name62,2019-05-03 14:00:40.847000,2019-05-03 14:00:34.810000,6037
1445,15.6,66,description66,name66,2019-05-03 14:00:40.852000,2019-05-03 14:00:34.810000,6042
1449,8.8,2351,description2351,name2351,2019-05-03 14:00:40.857000,2019-05-03 14:00:34.811000,6046
1452,25.9,2355,description2355,name2355,2019-05-03 14:00:40.864000,2019-05-03 14:00:34.811000,6053
1456,6.6,2358,description2358,name2358,2019-05-03 14:00:40.868000,2019-05-03 14:00:34.811000,6057
1460,10.4,2406,description2406,name2406,2019-05-03 14:00:40.874000,2019-05-03 14:00:34.811000,6063
1463,16.4,2410,description2410,name2410,2019-05-03 14:00:40.879000,2019-05-03 14:00:34.811000,6068
1258,18.4,2967,description2967,name2967,2019-05-03 14:00:40.579000,2019-05-03 14:00:34.811000,5768
1261,62.1,2925,description2925,name2925,2019-05-03 14:00:40.584000,2019-05-03 14:00:34.811000,5773
1265,9.4,2926,description2926,name2926,2019-05-03 14:00:40.588000,2019-05-03 14:00:34.811000,5777
1270,31,2931,description2931,name2931,2019-05-03 14:00:40.593000,2019-05-03 14:00:34.811000,5782
1273,37.6,2973,description2973,name2973,2019-05-03 14:00:40.599000,2019-05-03 14:00:34.811000,5788
1279,4.7,2976,description2976,name2976,2019-05-03 14:00:40.606000,2019-05-03 14:00:34.811000,5795
1282,20,2943,description2943,name2943,2019-05-03 14:00:40.612000,2019-05-03 14:00:34.811000,5801
1287,8.4,3001,description3001,name3001,2019-05-03 14:00:40.618000,2019-05-03 14:00:34.811000,5807
1290,6.3,3006,description3006,name3006,2019-05-03 14:00:40.629000,2019-05-03 14:00:34.811000,5818
1294,10,2898,description2898,name2898,2019-05-03 14:00:40.634000,2019-05-03 14:00:34.811000,5823
1298,11.8,2902,description2902,name2902,2019-05-03 14:00:40.639000,2019-05-03 14:00:34.811000,5828
1302,41.6,2879,description2879,name2879,2019-05-03 14:00:40.645000,2019-05-03 14:00:34.811000,5834
1305,8.6,2342,description2342,name2342,2019-05-03 14:00:40.649000,2019-05-03 14:00:34.811000,5838
1312,7.7,2346,description2346,name2346,2019-05-03 14:00:40.654000,2019-05-03 14:00:34.811000,5843
1316,38.8,2535,description2535,name2535,2019-05-03 14:00:40.661000,2019-05-03 14:00:34.811000,5850
1320,9.1,2539,description2539,name2539,2019-05-03 14:00:40.669000,2019-05-03 14:00:34.811000,5858
1327,7.5,2471,description2471,name2471,2019-05-03 14:00:40.675000,2019-05-03 14:00:34.811000,5864
1331,50.8,2476,description2476,name2476,2019-05-03 14:00:40.681000,2019-05-03 14:00:34.811000,5870
1335,8.6,2464,description2464,name2464,2019-05-03 14:00:40.689000,2019-05-03 14:00:34.811000,5878
1340,18,2468,description2468,name2468,2019-05-03 14:00:40.697000,2019-05-03 14:00:34.811000,5886
1346,61.2,2511,description2511,name2511,2019-05-03 14:00:40.704000,2019-05-03 14:00:34.811000,5893
1350,9.3,2569,description2569,name2569,2019-05-03 14:00:40.711000,2019-05-03 14:00:34.811000,5900
1353,12.4,2572,description2572,name2572,2019-05-03 14:00:40.715000,2019-05-03 14:00:34.811000,5904
1357,10.2,2576,description2576,name2576,2019-05-03 14:00:40.728000,2019-05-03 14:00:34.811000,5917
1361,11.2,2526,description2526,name2526,2019-05-03 14:00:40.732000,2019-05-03 14:00:34.811000,5921
1364,14.4,2529,description2529,name2529,2019-05-03 14:00:40.741000,2019-05-03 14:00:34.811000,5930
1368,24,2479,description2479,name2479,2019-05-03 14:00:40.745000,2019-05-03 14:00:34.811000,5934
1372,14.5,2483,description2483,name2483,2019-05-03 14:00:40.750000,2019-05-03 14:00:34.811000,5939
1375,115,2486,description2486,name2486,2019-05-03 14:00:40.754000,2019-05-03 14:00:34.811000,5943
1379,27.5,2554,description2554,name2554,2019-05-03 14:00:40.760000,2019-05-03 14:00:34.811000,5949
1383,9.8,2557,description2557,name2557,2019-05-03 14:00:40.765000,2019-05-03 14:00:34.811000,5954
1387,11.1,2489,description2489,name2489,2019-05-03 14:00:40.770000,2019-05-03 14:00:34.811000,5959
1390,82.9,2494,description2494,name2494,2019-05-03 14:00:40.776000,2019-05-03 14:00:34.811000,5965
1395,14,2497,description2497,name2497,2019-05-03 14:00:40.782000,2019-05-03 14:00:34.811000,5971
1398,23.2,2501,description2501,name2501,2019-05-03 14:00:40.786000,2019-05-03 14:00:34.811000,5975
1401,23.5,2503,description2503,name2503,2019-05-03 14:00:40.791000,2019-05-03 14:00:34.811000,5980
1406,8,2516,description2516,name2516,2019-05-03 14:00:40.797000,2019-05-03 14:00:34.811000,5986
1409,27.3,2520,description2520,name2520,2019-05-03 14:00:40.803000,2019-05-03 14:00:34.811000,5992
1414,14.4,2695,description2695,name2695,2019-05-03 14:00:40.808000,2019-05-03 14:00:34.811000,5997
1417,12.1,2699,description2699,name2699,2019-05-03 14:00:40.814000,2019-05-03 14:00:34.811000,6003
1421,9,2542,description2542,name2542,2019-05-03 14:00:40.819000,2019-05-03 14:00:34.811000,6008
1424,15.2,2544,description2544,name2544,2019-05-03 14:00:40.823000,2019-05-03 14:00:34.811000,6012
1428,63.3,2549,description2549,name2549,2019-05-03 14:00:40.828000,2019-05-03 14:00:34.811000,6017
1431,33.6,2424,description2424,name2424,2019-05-03 14:00:40.833000,2019-05-03 14:00:34.811000,6022
1434,45.8,2426,description2426,name2426,2019-05-03 14:00:40.837000,2019-05-03 14:00:34.811000,6026
1436,23.3,2429,description2429,name2429,2019-05-03 14:00:40.841000,2019-05-03 14:00:34.811000,6030
1440,6,61,description61,name61,2019-05-03 14:00:40.846000,2019-05-03 14:00:34.810000,6036
1444,8.4,65,description65,name65,2019-05-03 14:00:40.851000,2019-05-03 14:00:34.810000,6041
1447,15.1,2350,description2350,name2350,2019-05-03 14:00:40.856000,2019-05-03 14:00:34.811000,6045
1451,11,2353,description2353,name2353,2019-05-03 14:00:40.861000,2019-05-03 14:00:34.811000,6050
1454,9.9,2357,description2357,name2357,2019-05-03 14:00:40.865000,2019-05-03 14:00:34.811000,6054
1458,10.2,2404,description2404,name2404,2019-05-03 14:00:40.871000,2019-05-03 14:00:34.811000,6060
1462,10.4,2408,description2408,name2408,2019-05-03 14:00:40.877000,2019-05-03 14:00:34.811000,6066
1466,16.8,2385,description2385,name2385,2019-05-03 14:00:40.883000,2019-05-03 14:00:34.811000,6072
1470,5.8,2389,description2389,name2389,2019-05-03 14:00:40.888000,2019-05-03 14:00:34.811000,6077
1474,7.4,2393,description2393,name2393,2019-05-03 14:00:40.894000,2019-05-03 14:00:34.811000,6083
1479,6.8,2444,description2444,name2444,2019-05-03 14:00:40.898000,2019-05-03 14:00:34.811000,6087
1482,58,2449,description2449,name2449,2019-05-03 14:00:40.904000,2019-05-03 14:00:34.811000,6093
1486,11.6,2361,description2361,name2361,2019-05-03 14:00:40.910000,2019-05-03 14:00:34.811000,6099
1491,7,2365,description2365,name2365,2019-05-03 14:00:40.916000,2019-05-03 14:00:34.811000,6105
1495,29.6,2415,description2415,name2415,2019-05-03 14:00:40.921000,2019-05-03 14:00:34.811000,6110
1499,NaN,2418,description2418,name2418,2019-05-03 14:00:40.926000,2019-05-03 14:00:34.811000,6115
1500,24,2450,description2450,name2450,2019-05-03 14:00:40.932000,2019-05-03 14:00:34.811000,6121
1505,13.7,2453,description2453,name2453,2019-05-03 14:00:40.937000,2019-05-03 14:00:34.811000,6126
1510,15.5,2458,description2458,name2458,2019-05-03 14:00:40.942000,2019-05-03 14:00:34.811000,6131
1514,15.1,2380,description2380,name2380,2019-05-03 14:00:40.948000,2019-05-03 14:00:34.811000,6137
1518,55.1,2384,description2384,name2384,2019-05-03 14:00:40.952000,2019-05-03 14:00:34.811000,6141
1520,175,2371,description2371,name2371,2019-05-03 14:00:40.957000,2019-05-03 14:00:34.811000,6146
1525,6.7,2373,description2373,name2373,2019-05-03 14:00:40.961000,2019-05-03 14:00:34.811000,6150
1528,7.8,2559,description2559,name2559,2019-05-03 14:00:40.966000,2019-05-03 14:00:34.811000,6155
1532,7.7,2563,description2563,name2563,2019-05-03 14:00:40.971000,2019-05-03 14:00:34.811000,6160
1536,8.3,2567,description2567,name2567,2019-05-03 14:00:40.976000,2019-05-03 14:00:34.811000,6165
1540,4.2,2434,description2434,name2434,2019-05-03 14:00:40.985000,2019-05-03 14:00:34.811000,6174
1544,9.1,2438,description2438,name2438,2019-05-03 14:00:40.990000,2019-05-03 14:00:34.811000,6179
1548,7.6,2396,description2396,name2396,2019-05-03 14:00:40.996000,2019-05-03 14:00:34.811000,6185
1553,12.2,2400,description2400,name2400,2019-05-03 14:00:41.003000,2019-05-03 14:00:34.811000,6192
1557,22.9,2580,description2580,name2580,2019-05-03 14:00:41.013000,2019-05-03 14:00:34.811000,6202
1561,9.4,2583,description2583,name2583,2019-05-03 14:00:41.018000,2019-05-03 14:00:34.811000,6207
1566,9.3,2321,description2321,name2321,2019-05-03 14:00:41.026000,2019-05-03 14:00:34.811000,6215
1569,7.7,2324,description2324,name2324,2019-05-03 14:00:41.031000,2019-05-03 14:00:34.811000,6220
1573,21.3,2327,description2327,name2327,2019-05-03 14:00:41.036000,2019-05-03 14:00:34.811000,6225
1323,12.5,2540,description2540,name2540,2019-05-03 14:00:40.670000,2019-05-03 14:00:34.811000,5859
1326,12.9,2473,description2473,name2473,2019-05-03 14:00:40.676000,2019-05-03 14:00:34.811000,5865
1330,43.8,2460,description2460,name2460,2019-05-03 14:00:40.681000,2019-05-03 14:00:34.811000,5870
1333,216.6,2463,description2463,name2463,2019-05-03 14:00:40.686000,2019-05-03 14:00:34.811000,5875
1336,6.6,2465,description2465,name2465,2019-05-03 14:00:40.691000,2019-05-03 14:00:34.811000,5880
1339,12.9,2505,description2505,name2505,2019-05-03 14:00:40.698000,2019-05-03 14:00:34.811000,5887
1345,14.1,2509,description2509,name2509,2019-05-03 14:00:40.703000,2019-05-03 14:00:34.811000,5892
1349,10.7,2568,description2568,name2568,2019-05-03 14:00:40.709000,2019-05-03 14:00:34.811000,5898
1354,33.8,2573,description2573,name2573,2019-05-03 14:00:40.716000,2019-05-03 14:00:34.811000,5905
1358,7.6,2523,description2523,name2523,2019-05-03 14:00:40.730000,2019-05-03 14:00:34.811000,5919
1365,250,2530,description2530,name2530,2019-05-03 14:00:40.741000,2019-05-03 14:00:34.811000,5930
1369,19.5,2480,description2480,name2480,2019-05-03 14:00:40.748000,2019-05-03 14:00:34.811000,5937
1373,8,2484,description2484,name2484,2019-05-03 14:00:40.754000,2019-05-03 14:00:34.811000,5943
1380,27.6,2553,description2553,name2553,2019-05-03 14:00:40.760000,2019-05-03 14:00:34.811000,5949
1385,8.9,2487,description2487,name2487,2019-05-03 14:00:40.767000,2019-05-03 14:00:34.811000,5956
1392,8,2491,description2491,name2491,2019-05-03 14:00:40.774000,2019-05-03 14:00:34.811000,5963
1399,6.4,2498,description2498,name2498,2019-05-03 14:00:40.784000,2019-05-03 14:00:34.811000,5973
1403,66.2,2514,description2514,name2514,2019-05-03 14:00:40.791000,2019-05-03 14:00:34.811000,5980
1410,9.8,2519,description2519,name2519,2019-05-03 14:00:40.802000,2019-05-03 14:00:34.811000,5991
1419,7.7,2697,description2697,name2697,2019-05-03 14:00:40.811000,2019-05-03 14:00:34.811000,6000
1425,82.1,2545,description2545,name2545,2019-05-03 14:00:40.823000,2019-05-03 14:00:34.811000,6012
1429,10.8,2459,description2459,name2459,2019-05-03 14:00:40.831000,2019-05-03 14:00:34.811000,6020
1439,8.3,2428,description2428,name2428,2019-05-03 14:00:40.840000,2019-05-03 14:00:34.811000,6029
1443,56.8,64,description64,name64,2019-05-03 14:00:40.848000,2019-05-03 14:00:34.810000,6038
1448,9.2,68,description68,name68,2019-05-03 14:00:40.855000,2019-05-03 14:00:34.810000,6045
1455,7.3,2354,description2354,name2354,2019-05-03 14:00:40.863000,2019-05-03 14:00:34.811000,6052
1459,7.8,2405,description2405,name2405,2019-05-03 14:00:40.872000,2019-05-03 14:00:34.811000,6061
1465,11.3,2409,description2409,name2409,2019-05-03 14:00:40.878000,2019-05-03 14:00:34.811000,6067
1469,11.1,2388,description2388,name2388,2019-05-03 14:00:40.885000,2019-05-03 14:00:34.811000,6074
1473,9.8,2392,description2392,name2392,2019-05-03 14:00:40.891000,2019-05-03 14:00:34.811000,6080
1480,13.4,2443,description2443,name2443,2019-05-03 14:00:40.895000,2019-05-03 14:00:34.811000,6084
1484,26.7,2359,description2359,name2359,2019-05-03 14:00:40.907000,2019-05-03 14:00:34.811000,6096
1488,8.3,2363,description2363,name2363,2019-05-03 14:00:40.913000,2019-05-03 14:00:34.811000,6102
1492,10.6,2367,description2367,name2367,2019-05-03 14:00:40.918000,2019-05-03 14:00:34.811000,6107
1497,5.8,2416,description2416,name2416,2019-05-03 14:00:40.925000,2019-05-03 14:00:34.811000,6114
1502,34.8,2421,description2421,name2421,2019-05-03 14:00:40.931000,2019-05-03 14:00:34.811000,6120
1506,7.3,2452,description2452,name2452,2019-05-03 14:00:40.936000,2019-05-03 14:00:34.811000,6125
1509,308.3,2457,description2457,name2457,2019-05-03 14:00:40.942000,2019-05-03 14:00:34.811000,6131
1513,8.3,2379,description2379,name2379,2019-05-03 14:00:40.947000,2019-05-03 14:00:34.811000,6136
1517,15,2383,description2383,name2383,2019-05-03 14:00:40.952000,2019-05-03 14:00:34.811000,6141
1521,14.5,2369,description2369,name2369,2019-05-03 14:00:40.956000,2019-05-03 14:00:34.811000,6145
1527,45.6,2376,description2376,name2376,2019-05-03 14:00:40.962000,2019-05-03 14:00:34.811000,6151
1531,14.9,2562,description2562,name2562,2019-05-03 14:00:40.968000,2019-05-03 14:00:34.811000,6157
1535,13.1,2566,description2566,name2566,2019-05-03 14:00:40.973000,2019-05-03 14:00:34.811000,6162
1539,13.9,2433,description2433,name2433,2019-05-03 14:00:40.979000,2019-05-03 14:00:34.811000,6168
1542,7.8,2437,description2437,name2437,2019-05-03 14:00:40.988000,2019-05-03 14:00:34.811000,6177
1546,14.9,2395,description2395,name2395,2019-05-03 14:00:40.994000,2019-05-03 14:00:34.811000,6183
1550,9,2398,description2398,name2398,2019-05-03 14:00:41.000000,2019-05-03 14:00:34.811000,6189
1554,21.8,2402,description2402,name2402,2019-05-03 14:00:41.004000,2019-05-03 14:00:34.811000,6193
1558,7.3,2579,description2579,name2579,2019-05-03 14:00:41.012000,2019-05-03 14:00:34.811000,6201
1562,10.3,2584,description2584,name2584,2019-05-03 14:00:41.020000,2019-05-03 14:00:34.811000,6209
1564,15,2412,description2412,name2412,2019-05-03 14:00:41.025000,2019-05-03 14:00:34.811000,6214
1568,11.4,2323,description2323,name2323,2019-05-03 14:00:41.029000,2019-05-03 14:00:34.811000,6218
1572,16,2328,description2328,name2328,2019-05-03 14:00:41.035000,2019-05-03 14:00:34.811000,6224
1574,31.1,2330,description2330,name2330,2019-05-03 14:00:41.039000,2019-05-03 14:00:34.811000,6228
1578,7.2,2333,description2333,name2333,2019-05-03 14:00:41.044000,2019-05-03 14:00:34.811000,6233
1582,21.3,2337,description2337,name2337,2019-05-03 14:00:41.049000,2019-05-03 14:00:34.811000,6238
1586,7.5,3010,description3010,name3010,2019-05-03 14:00:41.053000,2019-05-03 14:00:34.811000,6242
1591,43.7,3015,description3015,name3015,2019-05-03 14:00:41.059000,2019-05-03 14:00:34.811000,6248
1594,13.6,3018,description3018,name3018,2019-05-03 14:00:41.065000,2019-05-03 14:00:34.811000,6254
1598,13.2,3022,description3022,name3022,2019-05-03 14:00:41.071000,2019-05-03 14:00:34.811000,6260
1602,9.6,2954,description2954,name2954,2019-05-03 14:00:41.078000,2019-05-03 14:00:34.811000,6267
1605,5.7,2957,description2957,name2957,2019-05-03 14:00:41.084000,2019-05-03 14:00:34.811000,6273
1609,12.9,2961,description2961,name2961,2019-05-03 14:00:41.089000,2019-05-03 14:00:34.811000,6278
1614,56,164,description164,name164,2019-05-03 14:00:41.094000,2019-05-03 14:00:34.810000,6284
1617,23.3,167,description167,name167,2019-05-03 14:00:41.098000,2019-05-03 14:00:34.810000,6288
1621,31.9,4103,description4103,name4103,2019-05-03 14:00:41.105000,2019-05-03 14:00:34.811000,6294
1625,6.6,4108,description4108,name4108,2019-05-03 14:00:41.118000,2019-05-03 14:00:34.811000,6307
1628,3.1,182,description182,name182,2019-05-03 14:00:41.134000,2019-05-03 14:00:34.810000,6324
1631,150,185,description185,name185,2019-05-03 14:00:41.145000,2019-05-03 14:00:34.810000,6335
1635,10.7,170,description170,name170,2019-05-03 14:00:41.154000,2019-05-03 14:00:34.810000,6344
1639,7.4,174,description174,name174,2019-05-03 14:00:41.162000,2019-05-03 14:00:34.810000,6352
1643,9,194,description194,name194,2019-05-03 14:00:41.174000,2019-05-03 14:00:34.810000,6364
1649,4,197,description197,name197,2019-05-03 14:00:41.184000,2019-05-03 14:00:34.810000,6374
1653,102.5,203,description203,name203,2019-05-03 14:00:41.196000,2019-05-03 14:00:34.810000,6386
1655,27.1,207,description207,name207,2019-05-03 14:00:41.236000,2019-05-03 14:00:34.810000,6426
1659,7.4,210,description210,name210,2019-05-03 14:00:41.243000,2019-05-03 14:00:34.810000,6433
1664,16.5,56,description56,name56,2019-05-03 14:00:41.256000,2019-05-03 14:00:34.810000,6446
1668,11.6,59,description59,name59,2019-05-03 14:00:41.261000,2019-05-03 14:00:34.810000,6451
1672,7.4,214,description214,name214,2019-05-03 14:00:41.267000,2019-05-03 14:00:34.810000,6457
1676,7.8,3346,description3346,name3346,2019-05-03 14:00:41.274000,2019-05-03 14:00:34.811000,6463
1446,10,67,description67,name67,2019-05-03 14:00:40.853000,2019-05-03 14:00:34.810000,6043
1450,8.4,2352,description2352,name2352,2019-05-03 14:00:40.859000,2019-05-03 14:00:34.811000,6048
1453,35.8,2356,description2356,name2356,2019-05-03 14:00:40.864000,2019-05-03 14:00:34.811000,6053
1457,10.9,2403,description2403,name2403,2019-05-03 14:00:40.869000,2019-05-03 14:00:34.811000,6058
1461,17.8,2407,description2407,name2407,2019-05-03 14:00:40.874000,2019-05-03 14:00:34.811000,6063
1464,53.8,2411,description2411,name2411,2019-05-03 14:00:40.879000,2019-05-03 14:00:34.811000,6068
1468,56.8,2386,description2386,name2386,2019-05-03 14:00:40.884000,2019-05-03 14:00:34.811000,6073
1471,27,2391,description2391,name2391,2019-05-03 14:00:40.889000,2019-05-03 14:00:34.811000,6078
1475,30.1,2442,description2442,name2442,2019-05-03 14:00:40.894000,2019-05-03 14:00:34.811000,6083
1478,19.5,2445,description2445,name2445,2019-05-03 14:00:40.899000,2019-05-03 14:00:34.811000,6088
1483,15.2,2448,description2448,name2448,2019-05-03 14:00:40.903000,2019-05-03 14:00:34.811000,6092
1487,12.4,2362,description2362,name2362,2019-05-03 14:00:40.911000,2019-05-03 14:00:34.811000,6100
1490,39.2,2366,description2366,name2366,2019-05-03 14:00:40.916000,2019-05-03 14:00:34.811000,6105
1494,21.7,2414,description2414,name2414,2019-05-03 14:00:40.920000,2019-05-03 14:00:34.811000,6109
1498,35.6,2419,description2419,name2419,2019-05-03 14:00:40.926000,2019-05-03 14:00:34.811000,6115
1501,55.7,2451,description2451,name2451,2019-05-03 14:00:40.932000,2019-05-03 14:00:34.811000,6121
1507,14.5,2455,description2455,name2455,2019-05-03 14:00:40.938000,2019-05-03 14:00:34.811000,6127
1511,17.2,2377,description2377,name2377,2019-05-03 14:00:40.944000,2019-05-03 14:00:34.811000,6133
1515,15.2,2381,description2381,name2381,2019-05-03 14:00:40.949000,2019-05-03 14:00:34.811000,6138
1519,37.6,2368,description2368,name2368,2019-05-03 14:00:40.952000,2019-05-03 14:00:34.811000,6141
1523,26.7,2372,description2372,name2372,2019-05-03 14:00:40.958000,2019-05-03 14:00:34.811000,6147
1524,15.3,2374,description2374,name2374,2019-05-03 14:00:40.962000,2019-05-03 14:00:34.811000,6151
1530,NaN,2561,description2561,name2561,2019-05-03 14:00:40.967000,2019-05-03 14:00:34.811000,6156
1533,37.5,2565,description2565,name2565,2019-05-03 14:00:40.972000,2019-05-03 14:00:34.811000,6161
1537,8.9,2431,description2431,name2431,2019-05-03 14:00:40.978000,2019-05-03 14:00:34.811000,6167
1541,16.6,2435,description2435,name2435,2019-05-03 14:00:40.986000,2019-05-03 14:00:34.811000,6175
1545,15.3,2439,description2439,name2439,2019-05-03 14:00:40.991000,2019-05-03 14:00:34.811000,6180
1549,9.4,2397,description2397,name2397,2019-05-03 14:00:40.998000,2019-05-03 14:00:34.811000,6187
1552,43.1,2401,description2401,name2401,2019-05-03 14:00:41.003000,2019-05-03 14:00:34.811000,6192
1556,29.8,2578,description2578,name2578,2019-05-03 14:00:41.011000,2019-05-03 14:00:34.811000,6200
1559,13.3,2582,description2582,name2582,2019-05-03 14:00:41.017000,2019-05-03 14:00:34.811000,6206
1565,50,2440,description2440,name2440,2019-05-03 14:00:41.023000,2019-05-03 14:00:34.811000,6212
1570,11.3,2325,description2325,name2325,2019-05-03 14:00:41.032000,2019-05-03 14:00:34.811000,6221
1576,7.4,2329,description2329,name2329,2019-05-03 14:00:41.039000,2019-05-03 14:00:34.811000,6228
1580,16.6,2334,description2334,name2334,2019-05-03 14:00:41.045000,2019-05-03 14:00:34.811000,6234
1585,7.4,3008,description3008,name3008,2019-05-03 14:00:41.051000,2019-05-03 14:00:34.811000,6240
1592,8.9,3013,description3013,name3013,2019-05-03 14:00:41.057000,2019-05-03 14:00:34.811000,6246
1597,6.9,3020,description3020,name3020,2019-05-03 14:00:41.069000,2019-05-03 14:00:34.811000,6258
1601,6,3025,description3025,name3025,2019-05-03 14:00:41.077000,2019-05-03 14:00:34.811000,6266
1607,24.1,2960,description2960,name2960,2019-05-03 14:00:41.086000,2019-05-03 14:00:34.811000,6275
1611,11.3,3026,description3026,name3026,2019-05-03 14:00:41.091000,2019-05-03 14:00:34.811000,6280
1615,7.4,165,description165,name165,2019-05-03 14:00:41.097000,2019-05-03 14:00:34.810000,6287
1619,6.7,169,description169,name169,2019-05-03 14:00:41.103000,2019-05-03 14:00:34.810000,6293
1623,12,4105,description4105,name4105,2019-05-03 14:00:41.114000,2019-05-03 14:00:34.811000,6303
1629,8.2,4109,description4109,name4109,2019-05-03 14:00:41.128000,2019-05-03 14:00:34.811000,6317
1632,11.1,186,description186,name186,2019-05-03 14:00:41.147000,2019-05-03 14:00:34.810000,6337
1636,11.1,171,description171,name171,2019-05-03 14:00:41.156000,2019-05-03 14:00:34.810000,6346
1640,8.9,175,description175,name175,2019-05-03 14:00:41.164000,2019-05-03 14:00:34.810000,6354
1644,9.9,195,description195,name195,2019-05-03 14:00:41.176000,2019-05-03 14:00:34.810000,6366
1648,53.8,199,description199,name199,2019-05-03 14:00:41.185000,2019-05-03 14:00:34.810000,6375
1652,8.7,202,description202,name202,2019-05-03 14:00:41.196000,2019-05-03 14:00:34.810000,6386
1657,28,208,description208,name208,2019-05-03 14:00:41.237000,2019-05-03 14:00:34.810000,6427
1660,30.5,51,description51,name51,2019-05-03 14:00:41.245000,2019-05-03 14:00:34.810000,6435
1663,38.7,54,description54,name54,2019-05-03 14:00:41.254000,2019-05-03 14:00:34.810000,6444
1667,9.3,58,description58,name58,2019-05-03 14:00:41.260000,2019-05-03 14:00:34.810000,6450
1671,11.2,213,description213,name213,2019-05-03 14:00:41.265000,2019-05-03 14:00:34.810000,6455
1675,10.3,217,description217,name217,2019-05-03 14:00:41.272000,2019-05-03 14:00:34.810000,6462
1678,45,3460,description3460,name3460,2019-05-03 14:00:41.278000,2019-05-03 14:00:34.811000,6467
1680,16.6,3357,description3357,name3357,2019-05-03 14:00:41.280000,2019-05-03 14:00:34.811000,6469
1682,8.7,3359,description3359,name3359,2019-05-03 14:00:41.285000,2019-05-03 14:00:34.811000,6474
1683,37.5,3360,description3360,name3360,2019-05-03 14:00:41.287000,2019-05-03 14:00:34.811000,6476
1686,9.1,3363,description3363,name3363,2019-05-03 14:00:41.292000,2019-05-03 14:00:34.811000,6481
1687,8,3364,description3364,name3364,2019-05-03 14:00:41.293000,2019-05-03 14:00:34.811000,6482
1690,6.6,3349,description3349,name3349,2019-05-03 14:00:41.299000,2019-05-03 14:00:34.811000,6488
1691,12.8,3350,description3350,name3350,2019-05-03 14:00:41.300000,2019-05-03 14:00:34.811000,6489
1694,31.5,3353,description3353,name3353,2019-05-03 14:00:41.306000,2019-05-03 14:00:34.811000,6495
1695,9.9,3354,description3354,name3354,2019-05-03 14:00:41.306000,2019-05-03 14:00:34.811000,6495
1698,34.3,3366,description3366,name3366,2019-05-03 14:00:41.312000,2019-05-03 14:00:34.811000,6501
1699,13.4,3367,description3367,name3367,2019-05-03 14:00:41.314000,2019-05-03 14:00:34.811000,6503
1702,7.6,3370,description3370,name3370,2019-05-03 14:00:41.319000,2019-05-03 14:00:34.811000,6508
1703,15,3371,description3371,name3371,2019-05-03 14:00:41.320000,2019-05-03 14:00:34.811000,6509
1706,15.2,3374,description3374,name3374,2019-05-03 14:00:41.327000,2019-05-03 14:00:34.811000,6516
1707,7.5,3328,description3328,name3328,2019-05-03 14:00:41.329000,2019-05-03 14:00:34.811000,6518
1710,12.2,3331,description3331,name3331,2019-05-03 14:00:41.336000,2019-05-03 14:00:34.811000,6525
1711,12,3332,description3332,name3332,2019-05-03 14:00:41.338000,2019-05-03 14:00:34.811000,6527
1714,23.3,3335,description3335,name3335,2019-05-03 14:00:41.342000,2019-05-03 14:00:34.811000,6531
1715,25.7,3336,description3336,name3336,2019-05-03 14:00:41.344000,2019-05-03 14:00:34.811000,6533
1718,23.8,3435,description3435,name3435,2019-05-03 14:00:41.349000,2019-05-03 14:00:34.811000,6538
1719,9.9,3436,description3436,name3436,2019-05-03 14:00:41.351000,2019-05-03 14:00:34.811000,6540
1721,10.2,3438,description3438,name3438,2019-05-03 14:00:41.358000,2019-05-03 14:00:34.811000,6547
1722,14.9,3439,description3439,name3439,2019-05-03 14:00:41.359000,2019-05-03 14:00:34.811000,6548
1467,14.2,2387,description2387,name2387,2019-05-03 14:00:40.884000,2019-05-03 14:00:34.811000,6073
1472,34.6,2390,description2390,name2390,2019-05-03 14:00:40.888000,2019-05-03 14:00:34.811000,6077
