id,cpuUsage,dataId,description,name,receivedDate,sendedDate,timeDiff
1153,33.3,1152,description1152,name1152,2019-05-03 14:09:45.440000,2019-05-03 14:09:38.982000,6458
1154,29.5,1153,description1153,name1153,2019-05-03 14:09:45.445000,2019-05-03 14:09:38.982000,6463
1155,31.3,1154,description1154,name1154,2019-05-03 14:09:45.448000,2019-05-03 14:09:38.982000,6466
1156,32,1155,description1155,name1155,2019-05-03 14:09:45.452000,2019-05-03 14:09:38.982000,6470
1157,19.1,1156,description1156,name1156,2019-05-03 14:09:45.456000,2019-05-03 14:09:38.982000,6474
1158,11.2,1157,description1157,name1157,2019-05-03 14:09:45.460000,2019-05-03 14:09:38.982000,6478
1159,7.4,1158,description1158,name1158,2019-05-03 14:09:45.463000,2019-05-03 14:09:38.982000,6481
1160,6.3,1159,description1159,name1159,2019-05-03 14:09:45.467000,2019-05-03 14:09:38.982000,6485
1161,5.8,1160,description1160,name1160,2019-05-03 14:09:45.472000,2019-05-03 14:09:38.982000,6490
1162,4.2,1161,description1161,name1161,2019-05-03 14:09:45.479000,2019-05-03 14:09:38.982000,6497
1163,6.4,1162,description1162,name1162,2019-05-03 14:09:45.486000,2019-05-03 14:09:38.982000,6504
1164,6.7,1163,description1163,name1163,2019-05-03 14:09:45.490000,2019-05-03 14:09:38.982000,6508
1165,7.8,1164,description1164,name1164,2019-05-03 14:09:45.494000,2019-05-03 14:09:38.982000,6512
1166,6.8,1165,description1165,name1165,2019-05-03 14:09:45.498000,2019-05-03 14:09:38.982000,6516
1167,6.9,1166,description1166,name1166,2019-05-03 14:09:45.502000,2019-05-03 14:09:38.982000,6520
1168,5.9,1167,description1167,name1167,2019-05-03 14:09:45.507000,2019-05-03 14:09:38.982000,6525
1169,7,1168,description1168,name1168,2019-05-03 14:09:45.510000,2019-05-03 14:09:38.982000,6528
1170,6.7,1169,description1169,name1169,2019-05-03 14:09:45.515000,2019-05-03 14:09:38.982000,6533
1171,8.6,1170,description1170,name1170,2019-05-03 14:09:45.520000,2019-05-03 14:09:38.982000,6538
1172,10,1171,description1171,name1171,2019-05-03 14:09:45.525000,2019-05-03 14:09:38.982000,6543
1173,7.4,1172,description1172,name1172,2019-05-03 14:09:45.529000,2019-05-03 14:09:38.982000,6547
1174,7.2,1173,description1173,name1173,2019-05-03 14:09:45.534000,2019-05-03 14:09:38.982000,6552
1175,9.8,1174,description1174,name1174,2019-05-03 14:09:45.539000,2019-05-03 14:09:38.982000,6557
1176,6.7,1175,description1175,name1175,2019-05-03 14:09:45.545000,2019-05-03 14:09:38.982000,6563
1177,7.7,1176,description1176,name1176,2019-05-03 14:09:45.548000,2019-05-03 14:09:38.982000,6566
1178,7.7,1177,description1177,name1177,2019-05-03 14:09:45.553000,2019-05-03 14:09:38.982000,6571
1179,6.5,1178,description1178,name1178,2019-05-03 14:09:45.559000,2019-05-03 14:09:38.982000,6577
1180,6.8,1179,description1179,name1179,2019-05-03 14:09:45.563000,2019-05-03 14:09:38.982000,6581
1181,6.6,1180,description1180,name1180,2019-05-03 14:09:45.570000,2019-05-03 14:09:38.982000,6588
1182,8.3,1181,description1181,name1181,2019-05-03 14:09:45.574000,2019-05-03 14:09:38.982000,6592
1183,5.7,1182,description1182,name1182,2019-05-03 14:09:45.579000,2019-05-03 14:09:38.982000,6597
1184,6.8,1183,description1183,name1183,2019-05-03 14:09:45.582000,2019-05-03 14:09:38.982000,6600
1185,7,1184,description1184,name1184,2019-05-03 14:09:45.588000,2019-05-03 14:09:38.982000,6606
1186,5.6,1185,description1185,name1185,2019-05-03 14:09:45.593000,2019-05-03 14:09:38.982000,6611
1187,7.3,1186,description1186,name1186,2019-05-03 14:09:45.597000,2019-05-03 14:09:38.982000,6615
1188,5.2,1187,description1187,name1187,2019-05-03 14:09:45.606000,2019-05-03 14:09:38.982000,6624
1189,27.4,1188,description1188,name1188,2019-05-03 14:09:45.610000,2019-05-03 14:09:38.982000,6628
1190,5.6,1189,description1189,name1189,2019-05-03 14:09:45.614000,2019-05-03 14:09:38.982000,6632
1191,9.5,1190,description1190,name1190,2019-05-03 14:09:45.618000,2019-05-03 14:09:38.982000,6636
1192,7.5,1191,description1191,name1191,2019-05-03 14:09:45.622000,2019-05-03 14:09:38.982000,6640
1193,6.8,1192,description1192,name1192,2019-05-03 14:09:45.626000,2019-05-03 14:09:38.982000,6644
1194,5.9,1193,description1193,name1193,2019-05-03 14:09:45.629000,2019-05-03 14:09:38.982000,6647
1195,6.9,1194,description1194,name1194,2019-05-03 14:09:45.632000,2019-05-03 14:09:38.982000,6650
1196,6.5,1195,description1195,name1195,2019-05-03 14:09:45.636000,2019-05-03 14:09:38.982000,6654
1197,6.7,1196,description1196,name1196,2019-05-03 14:09:45.640000,2019-05-03 14:09:38.982000,6658
1198,7,1197,description1197,name1197,2019-05-03 14:09:45.643000,2019-05-03 14:09:38.982000,6661
1199,7.5,1198,description1198,name1198,2019-05-03 14:09:45.648000,2019-05-03 14:09:38.982000,6666
1200,7,1199,description1199,name1199,2019-05-03 14:09:45.652000,2019-05-03 14:09:38.982000,6670
1201,6.2,1200,description1200,name1200,2019-05-03 14:09:45.655000,2019-05-03 14:09:38.982000,6673
1202,6.3,1201,description1201,name1201,2019-05-03 14:09:45.660000,2019-05-03 14:09:38.982000,6678
1203,6.1,1202,description1202,name1202,2019-05-03 14:09:45.664000,2019-05-03 14:09:38.982000,6682
1204,6.8,1203,description1203,name1203,2019-05-03 14:09:45.668000,2019-05-03 14:09:38.982000,6686
1205,5.6,1204,description1204,name1204,2019-05-03 14:09:45.672000,2019-05-03 14:09:38.982000,6690
1206,6.3,1205,description1205,name1205,2019-05-03 14:09:45.676000,2019-05-03 14:09:38.982000,6694
1207,6.6,1206,description1206,name1206,2019-05-03 14:09:45.680000,2019-05-03 14:09:38.982000,6698
1208,5.2,1207,description1207,name1207,2019-05-03 14:09:45.684000,2019-05-03 14:09:38.982000,6702
1209,5.7,1208,description1208,name1208,2019-05-03 14:09:45.687000,2019-05-03 14:09:38.982000,6705
1210,7.8,1209,description1209,name1209,2019-05-03 14:09:45.690000,2019-05-03 14:09:38.982000,6708
1211,8,1210,description1210,name1210,2019-05-03 14:09:45.693000,2019-05-03 14:09:38.982000,6711
1212,6.5,1211,description1211,name1211,2019-05-03 14:09:45.696000,2019-05-03 14:09:38.982000,6714
1213,6.3,1212,description1212,name1212,2019-05-03 14:09:45.699000,2019-05-03 14:09:38.982000,6717
1214,6.3,1213,description1213,name1213,2019-05-03 14:09:45.703000,2019-05-03 14:09:38.982000,6721
1215,6,1214,description1214,name1214,2019-05-03 14:09:45.709000,2019-05-03 14:09:38.982000,6727
1216,8.2,1215,description1215,name1215,2019-05-03 14:09:45.725000,2019-05-03 14:09:38.982000,6743
1217,6.4,1216,description1216,name1216,2019-05-03 14:09:45.732000,2019-05-03 14:09:38.982000,6750
1218,6,1217,description1217,name1217,2019-05-03 14:09:45.740000,2019-05-03 14:09:38.982000,6758
1219,6.5,1218,description1218,name1218,2019-05-03 14:09:45.745000,2019-05-03 14:09:38.982000,6763
1220,10.8,1219,description1219,name1219,2019-05-03 14:09:45.752000,2019-05-03 14:09:38.982000,6770
1221,6.9,1220,description1220,name1220,2019-05-03 14:09:45.757000,2019-05-03 14:09:38.982000,6775
1222,6.2,1221,description1221,name1221,2019-05-03 14:09:45.762000,2019-05-03 14:09:38.982000,6780
1223,6,1222,description1222,name1222,2019-05-03 14:09:45.766000,2019-05-03 14:09:38.982000,6784
1224,7.9,1223,description1223,name1223,2019-05-03 14:09:45.773000,2019-05-03 14:09:38.982000,6791
1225,5.9,1224,description1224,name1224,2019-05-03 14:09:45.777000,2019-05-03 14:09:38.982000,6795
1226,4.5,1225,description1225,name1225,2019-05-03 14:09:45.782000,2019-05-03 14:09:38.982000,6800
1227,4.8,1226,description1226,name1226,2019-05-03 14:09:45.790000,2019-05-03 14:09:38.982000,6808
1228,3.1,1227,description1227,name1227,2019-05-03 14:09:45.805000,2019-05-03 14:09:38.982000,6823
1229,5.9,1228,description1228,name1228,2019-05-03 14:09:45.820000,2019-05-03 14:09:38.982000,6838
1230,6,1229,description1229,name1229,2019-05-03 14:09:45.825000,2019-05-03 14:09:38.982000,6843
1231,5.5,1230,description1230,name1230,2019-05-03 14:09:45.831000,2019-05-03 14:09:38.982000,6849
1232,7.1,1231,description1231,name1231,2019-05-03 14:09:45.835000,2019-05-03 14:09:38.982000,6853
1233,6.4,1232,description1232,name1232,2019-05-03 14:09:45.838000,2019-05-03 14:09:38.982000,6856
1234,6.2,1233,description1233,name1233,2019-05-03 14:09:45.841000,2019-05-03 14:09:38.982000,6859
1235,5.8,1234,description1234,name1234,2019-05-03 14:09:45.844000,2019-05-03 14:09:38.982000,6862
1236,7.7,1235,description1235,name1235,2019-05-03 14:09:45.847000,2019-05-03 14:09:38.982000,6865
1237,6.4,1236,description1236,name1236,2019-05-03 14:09:45.851000,2019-05-03 14:09:38.982000,6869
1238,5.5,1237,description1237,name1237,2019-05-03 14:09:45.854000,2019-05-03 14:09:38.982000,6872
1239,6.7,1238,description1238,name1238,2019-05-03 14:09:45.857000,2019-05-03 14:09:38.982000,6875
1240,6,1239,description1239,name1239,2019-05-03 14:09:45.860000,2019-05-03 14:09:38.982000,6878
1241,6.8,1240,description1240,name1240,2019-05-03 14:09:45.863000,2019-05-03 14:09:38.982000,6881
1242,6.5,1241,description1241,name1241,2019-05-03 14:09:45.867000,2019-05-03 14:09:38.982000,6885
1243,6.8,1242,description1242,name1242,2019-05-03 14:09:45.870000,2019-05-03 14:09:38.982000,6888
1244,6.9,1243,description1243,name1243,2019-05-03 14:09:45.873000,2019-05-03 14:09:38.982000,6891
1245,6.7,1244,description1244,name1244,2019-05-03 14:09:45.876000,2019-05-03 14:09:38.982000,6894
1246,6.5,1245,description1245,name1245,2019-05-03 14:09:45.879000,2019-05-03 14:09:38.982000,6897
1247,6.1,1246,description1246,name1246,2019-05-03 14:09:45.883000,2019-05-03 14:09:38.982000,6901
1248,6.6,1247,description1247,name1247,2019-05-03 14:09:45.886000,2019-05-03 14:09:38.982000,6904
1249,6.9,1248,description1248,name1248,2019-05-03 14:09:45.889000,2019-05-03 14:09:38.982000,6907
1250,6.8,1249,description1249,name1249,2019-05-03 14:09:45.892000,2019-05-03 14:09:38.982000,6910
1251,6,1250,description1250,name1250,2019-05-03 14:09:45.896000,2019-05-03 14:09:38.982000,6914
1252,6.9,1251,description1251,name1251,2019-05-03 14:09:45.899000,2019-05-03 14:09:38.982000,6917
1253,6.9,1252,description1252,name1252,2019-05-03 14:09:45.902000,2019-05-03 14:09:38.982000,6920
1254,6.2,1253,description1253,name1253,2019-05-03 14:09:45.906000,2019-05-03 14:09:38.982000,6924
1255,9.4,1254,description1254,name1254,2019-05-03 14:09:45.911000,2019-05-03 14:09:38.982000,6929
1256,8.6,1255,description1255,name1255,2019-05-03 14:09:45.915000,2019-05-03 14:09:38.982000,6933
1257,5.7,1256,description1256,name1256,2019-05-03 14:09:45.920000,2019-05-03 14:09:38.982000,6938
1258,9.3,1257,description1257,name1257,2019-05-03 14:09:45.928000,2019-05-03 14:09:38.982000,6946
1259,6.1,1258,description1258,name1258,2019-05-03 14:09:45.933000,2019-05-03 14:09:38.982000,6951
1260,6.4,1259,description1259,name1259,2019-05-03 14:09:45.939000,2019-05-03 14:09:38.982000,6957
1261,5.7,1260,description1260,name1260,2019-05-03 14:09:45.944000,2019-05-03 14:09:38.982000,6962
1262,7.5,1261,description1261,name1261,2019-05-03 14:09:45.949000,2019-05-03 14:09:38.982000,6967
1263,6.3,1262,description1262,name1262,2019-05-03 14:09:45.954000,2019-05-03 14:09:38.982000,6972
1264,11.4,1263,description1263,name1263,2019-05-03 14:09:45.960000,2019-05-03 14:09:38.982000,6978
1265,6,1264,description1264,name1264,2019-05-03 14:09:45.964000,2019-05-03 14:09:38.982000,6982
1266,7.8,1265,description1265,name1265,2019-05-03 14:09:45.968000,2019-05-03 14:09:38.982000,6986
1267,4.9,1266,description1266,name1266,2019-05-03 14:09:45.976000,2019-05-03 14:09:38.982000,6994
1268,5.9,1267,description1267,name1267,2019-05-03 14:09:45.980000,2019-05-03 14:09:38.982000,6998
1269,8.7,1268,description1268,name1268,2019-05-03 14:09:45.988000,2019-05-03 14:09:38.982000,7006
1270,7.2,1269,description1269,name1269,2019-05-03 14:09:45.993000,2019-05-03 14:09:38.982000,7011
1271,7.1,1270,description1270,name1270,2019-05-03 14:09:45.999000,2019-05-03 14:09:38.982000,7017
1272,7.8,1271,description1271,name1271,2019-05-03 14:09:46.004000,2019-05-03 14:09:38.982000,7022
1273,5.6,1272,description1272,name1272,2019-05-03 14:09:46.010000,2019-05-03 14:09:38.982000,7028
1274,11.5,1273,description1273,name1273,2019-05-03 14:09:46.015000,2019-05-03 14:09:38.982000,7033
1275,3.5,1274,description1274,name1274,2019-05-03 14:09:46.021000,2019-05-03 14:09:38.982000,7039
1276,5.9,1275,description1275,name1275,2019-05-03 14:09:46.024000,2019-05-03 14:09:38.982000,7042
1277,6.1,1276,description1276,name1276,2019-05-03 14:09:46.027000,2019-05-03 14:09:38.982000,7045
1278,5.7,1277,description1277,name1277,2019-05-03 14:09:46.030000,2019-05-03 14:09:38.982000,7048
1279,6.6,1278,description1278,name1278,2019-05-03 14:09:46.033000,2019-05-03 14:09:38.982000,7051
1280,6.5,1279,description1279,name1279,2019-05-03 14:09:46.036000,2019-05-03 14:09:38.982000,7054
1281,33.4,1280,description1280,name1280,2019-05-03 14:09:46.039000,2019-05-03 14:09:38.982000,7057
1282,32.2,1281,description1281,name1281,2019-05-03 14:09:46.043000,2019-05-03 14:09:38.982000,7061
1283,31.7,1282,description1282,name1282,2019-05-03 14:09:46.046000,2019-05-03 14:09:38.982000,7064
1284,18.6,1283,description1283,name1283,2019-05-03 14:09:46.050000,2019-05-03 14:09:38.982000,7068
1285,9.4,1284,description1284,name1284,2019-05-03 14:09:46.053000,2019-05-03 14:09:38.982000,7071
1286,6.7,1285,description1285,name1285,2019-05-03 14:09:46.056000,2019-05-03 14:09:38.982000,7074
1287,6.8,1286,description1286,name1286,2019-05-03 14:09:46.059000,2019-05-03 14:09:38.982000,7077
1288,7.1,1287,description1287,name1287,2019-05-03 14:09:46.062000,2019-05-03 14:09:38.982000,7080
1289,6.9,1288,description1288,name1288,2019-05-03 14:09:46.065000,2019-05-03 14:09:38.982000,7083
1290,6.6,1289,description1289,name1289,2019-05-03 14:09:46.068000,2019-05-03 14:09:38.982000,7086
1291,7.1,1290,description1290,name1290,2019-05-03 14:09:46.071000,2019-05-03 14:09:38.982000,7089
1292,5.6,1291,description1291,name1291,2019-05-03 14:09:46.074000,2019-05-03 14:09:38.982000,7092
1293,7.2,1292,description1292,name1292,2019-05-03 14:09:46.077000,2019-05-03 14:09:38.982000,7095
1294,7,1293,description1293,name1293,2019-05-03 14:09:46.080000,2019-05-03 14:09:38.982000,7098
1295,6.6,1294,description1294,name1294,2019-05-03 14:09:46.083000,2019-05-03 14:09:38.982000,7101
1296,6.8,1295,description1295,name1295,2019-05-03 14:09:46.086000,2019-05-03 14:09:38.982000,7104
1297,7,1296,description1296,name1296,2019-05-03 14:09:46.089000,2019-05-03 14:09:38.982000,7107
1298,6.9,1297,description1297,name1297,2019-05-03 14:09:46.092000,2019-05-03 14:09:38.982000,7110
1299,6.3,1298,description1298,name1298,2019-05-03 14:09:46.095000,2019-05-03 14:09:38.982000,7113
1300,7,1299,description1299,name1299,2019-05-03 14:09:46.098000,2019-05-03 14:09:38.982000,7116
1301,7.1,1300,description1300,name1300,2019-05-03 14:09:46.101000,2019-05-03 14:09:38.982000,7119
1302,5.1,1301,description1301,name1301,2019-05-03 14:09:46.105000,2019-05-03 14:09:38.982000,7123
1303,6.3,1302,description1302,name1302,2019-05-03 14:09:46.109000,2019-05-03 14:09:38.982000,7127
1304,6.7,1303,description1303,name1303,2019-05-03 14:09:46.116000,2019-05-03 14:09:38.982000,7134
1305,6.9,1304,description1304,name1304,2019-05-03 14:09:46.121000,2019-05-03 14:09:38.982000,7139
1306,6.5,1305,description1305,name1305,2019-05-03 14:09:46.126000,2019-05-03 14:09:38.982000,7144
1307,6.4,1306,description1306,name1306,2019-05-03 14:09:46.130000,2019-05-03 14:09:38.982000,7148
1308,20.3,1307,description1307,name1307,2019-05-03 14:09:46.134000,2019-05-03 14:09:38.982000,7152
1309,13.6,1308,description1308,name1308,2019-05-03 14:09:46.140000,2019-05-03 14:09:38.982000,7158
1310,16.1,1309,description1309,name1309,2019-05-03 14:09:46.145000,2019-05-03 14:09:38.982000,7163
1311,6,1310,description1310,name1310,2019-05-03 14:09:46.150000,2019-05-03 14:09:38.982000,7168
1312,7.9,1311,description1311,name1311,2019-05-03 14:09:46.155000,2019-05-03 14:09:38.982000,7173
1313,5.8,1312,description1312,name1312,2019-05-03 14:09:46.159000,2019-05-03 14:09:38.982000,7177
1314,8,1313,description1313,name1313,2019-05-03 14:09:46.164000,2019-05-03 14:09:38.982000,7182
1315,5.4,1314,description1314,name1314,2019-05-03 14:09:46.168000,2019-05-03 14:09:38.982000,7186
1316,8.5,1315,description1315,name1315,2019-05-03 14:09:46.174000,2019-05-03 14:09:38.982000,7192
1317,8.3,1316,description1316,name1316,2019-05-03 14:09:46.178000,2019-05-03 14:09:38.982000,7196
1318,6.4,1317,description1317,name1317,2019-05-03 14:09:46.183000,2019-05-03 14:09:38.982000,7201
1319,6.4,1318,description1318,name1318,2019-05-03 14:09:46.189000,2019-05-03 14:09:38.982000,7207
1320,5.6,1319,description1319,name1319,2019-05-03 14:09:46.193000,2019-05-03 14:09:38.982000,7211
1321,4.8,1320,description1320,name1320,2019-05-03 14:09:46.198000,2019-05-03 14:09:38.982000,7216
1322,6.1,1321,description1321,name1321,2019-05-03 14:09:46.203000,2019-05-03 14:09:38.982000,7221
1323,9.4,1322,description1322,name1322,2019-05-03 14:09:46.208000,2019-05-03 14:09:38.982000,7226
1324,7.4,1323,description1323,name1323,2019-05-03 14:09:46.212000,2019-05-03 14:09:38.982000,7230
1325,6.4,1324,description1324,name1324,2019-05-03 14:09:46.215000,2019-05-03 14:09:38.982000,7233
1326,6.9,1325,description1325,name1325,2019-05-03 14:09:46.219000,2019-05-03 14:09:38.982000,7237
1327,5.7,1326,description1326,name1326,2019-05-03 14:09:46.223000,2019-05-03 14:09:38.982000,7241
1328,4.7,1327,description1327,name1327,2019-05-03 14:09:46.228000,2019-05-03 14:09:38.982000,7246
1329,6.3,1328,description1328,name1328,2019-05-03 14:09:46.232000,2019-05-03 14:09:38.982000,7250
1330,5.8,1329,description1329,name1329,2019-05-03 14:09:46.235000,2019-05-03 14:09:38.982000,7253
1331,5.7,1330,description1330,name1330,2019-05-03 14:09:46.239000,2019-05-03 14:09:38.982000,7257
1332,7.2,1331,description1331,name1331,2019-05-03 14:09:46.242000,2019-05-03 14:09:38.982000,7260
1333,6.9,1332,description1332,name1332,2019-05-03 14:09:46.245000,2019-05-03 14:09:38.982000,7263
1334,5.9,1333,description1333,name1333,2019-05-03 14:09:46.247000,2019-05-03 14:09:38.982000,7265
1335,7,1334,description1334,name1334,2019-05-03 14:09:46.250000,2019-05-03 14:09:38.982000,7268
1336,6,1335,description1335,name1335,2019-05-03 14:09:46.253000,2019-05-03 14:09:38.982000,7271
1337,6.8,1336,description1336,name1336,2019-05-03 14:09:46.256000,2019-05-03 14:09:38.982000,7274
1338,5.5,1337,description1337,name1337,2019-05-03 14:09:46.259000,2019-05-03 14:09:38.982000,7277
1339,5.8,1338,description1338,name1338,2019-05-03 14:09:46.263000,2019-05-03 14:09:38.982000,7281
1340,6,1339,description1339,name1339,2019-05-03 14:09:46.266000,2019-05-03 14:09:38.982000,7284
1341,7.1,1340,description1340,name1340,2019-05-03 14:09:46.269000,2019-05-03 14:09:38.982000,7287
1342,6.3,1341,description1341,name1341,2019-05-03 14:09:46.273000,2019-05-03 14:09:38.982000,7291
1343,6.3,1342,description1342,name1342,2019-05-03 14:09:46.276000,2019-05-03 14:09:38.982000,7294
1344,6.2,1343,description1343,name1343,2019-05-03 14:09:46.279000,2019-05-03 14:09:38.982000,7297
1345,6.1,1344,description1344,name1344,2019-05-03 14:09:46.282000,2019-05-03 14:09:38.982000,7300
1346,6.2,1345,description1345,name1345,2019-05-03 14:09:46.286000,2019-05-03 14:09:38.982000,7304
1347,5.8,1346,description1346,name1346,2019-05-03 14:09:46.289000,2019-05-03 14:09:38.982000,7307
1348,6.5,1347,description1347,name1347,2019-05-03 14:09:46.292000,2019-05-03 14:09:38.982000,7310
1349,5.9,1348,description1348,name1348,2019-05-03 14:09:46.296000,2019-05-03 14:09:38.982000,7314
1350,6.2,1349,description1349,name1349,2019-05-03 14:09:46.299000,2019-05-03 14:09:38.982000,7317
1351,6.2,1350,description1350,name1350,2019-05-03 14:09:46.302000,2019-05-03 14:09:38.982000,7320
1352,5.7,1351,description1351,name1351,2019-05-03 14:09:46.306000,2019-05-03 14:09:38.982000,7324
1353,5.7,1352,description1352,name1352,2019-05-03 14:09:46.311000,2019-05-03 14:09:38.982000,7329
1354,7.4,1353,description1353,name1353,2019-05-03 14:09:46.315000,2019-05-03 14:09:38.982000,7333
1355,7,1354,description1354,name1354,2019-05-03 14:09:46.323000,2019-05-03 14:09:38.982000,7341
1356,5.7,1355,description1355,name1355,2019-05-03 14:09:46.329000,2019-05-03 14:09:38.982000,7347
1357,6.5,1356,description1356,name1356,2019-05-03 14:09:46.337000,2019-05-03 14:09:38.982000,7355
1358,6.2,1357,description1357,name1357,2019-05-03 14:09:46.342000,2019-05-03 14:09:38.982000,7360
1359,4.8,1358,description1358,name1358,2019-05-03 14:09:46.348000,2019-05-03 14:09:38.982000,7366
1360,4.9,1359,description1359,name1359,2019-05-03 14:09:46.358000,2019-05-03 14:09:38.982000,7376
1361,7.3,1360,description1360,name1360,2019-05-03 14:09:46.363000,2019-05-03 14:09:38.982000,7381
1362,6,1361,description1361,name1361,2019-05-03 14:09:46.368000,2019-05-03 14:09:38.982000,7386
1363,5.1,1362,description1362,name1362,2019-05-03 14:09:46.373000,2019-05-03 14:09:38.982000,7391
1364,5.8,1363,description1363,name1363,2019-05-03 14:09:46.378000,2019-05-03 14:09:38.982000,7396
1365,4.8,1364,description1364,name1364,2019-05-03 14:09:46.383000,2019-05-03 14:09:38.982000,7401
1366,5.5,1365,description1365,name1365,2019-05-03 14:09:46.387000,2019-05-03 14:09:38.982000,7405
1367,6.5,1366,description1366,name1366,2019-05-03 14:09:46.392000,2019-05-03 14:09:38.982000,7410
1368,13.2,1367,description1367,name1367,2019-05-03 14:09:46.396000,2019-05-03 14:09:38.982000,7414
1369,0.4,1368,description1368,name1368,2019-05-03 14:09:46.564000,2019-05-03 14:09:38.982000,7582
1370,4.6,1369,description1369,name1369,2019-05-03 14:09:46.573000,2019-05-03 14:09:38.982000,7591
1371,5.5,1370,description1370,name1370,2019-05-03 14:09:46.579000,2019-05-03 14:09:38.982000,7597
1372,5,1371,description1371,name1371,2019-05-03 14:09:46.586000,2019-05-03 14:09:38.982000,7604
1373,6.3,1372,description1372,name1372,2019-05-03 14:09:46.593000,2019-05-03 14:09:38.982000,7611
1374,6,1373,description1373,name1373,2019-05-03 14:09:46.597000,2019-05-03 14:09:38.982000,7615
1375,5.9,1374,description1374,name1374,2019-05-03 14:09:46.606000,2019-05-03 14:09:38.982000,7624
1376,7.5,1375,description1375,name1375,2019-05-03 14:09:46.612000,2019-05-03 14:09:38.982000,7630
1377,6.7,1376,description1376,name1376,2019-05-03 14:09:46.615000,2019-05-03 14:09:38.982000,7633
1378,5.6,1377,description1377,name1377,2019-05-03 14:09:46.620000,2019-05-03 14:09:38.982000,7638
1379,6.3,1378,description1378,name1378,2019-05-03 14:09:46.624000,2019-05-03 14:09:38.982000,7642
1380,6.1,1379,description1379,name1379,2019-05-03 14:09:46.627000,2019-05-03 14:09:38.982000,7645
1381,6,1380,description1380,name1380,2019-05-03 14:09:46.631000,2019-05-03 14:09:38.982000,7649
1382,5.6,1381,description1381,name1381,2019-05-03 14:09:46.635000,2019-05-03 14:09:38.982000,7653
1383,5.4,1382,description1382,name1382,2019-05-03 14:09:46.638000,2019-05-03 14:09:38.982000,7656
1384,6.6,1383,description1383,name1383,2019-05-03 14:09:46.641000,2019-05-03 14:09:38.982000,7659
1385,6,1384,description1384,name1384,2019-05-03 14:09:46.645000,2019-05-03 14:09:38.982000,7663
1386,5.6,1385,description1385,name1385,2019-05-03 14:09:46.648000,2019-05-03 14:09:38.982000,7666
1387,5.7,1386,description1386,name1386,2019-05-03 14:09:46.651000,2019-05-03 14:09:38.982000,7669
1388,8.8,1387,description1387,name1387,2019-05-03 14:09:46.654000,2019-05-03 14:09:38.982000,7672
1389,9.6,1388,description1388,name1388,2019-05-03 14:09:46.658000,2019-05-03 14:09:38.982000,7676
1390,18.8,1389,description1389,name1389,2019-05-03 14:09:46.662000,2019-05-03 14:09:38.982000,7680
1391,4.7,1390,description1390,name1390,2019-05-03 14:09:46.668000,2019-05-03 14:09:38.982000,7686
1392,4,1391,description1391,name1391,2019-05-03 14:09:46.690000,2019-05-03 14:09:38.982000,7708
1393,5.5,1392,description1392,name1392,2019-05-03 14:09:46.695000,2019-05-03 14:09:38.982000,7713
1394,5.8,1393,description1393,name1393,2019-05-03 14:09:46.698000,2019-05-03 14:09:38.982000,7716
1395,5.3,1394,description1394,name1394,2019-05-03 14:09:46.702000,2019-05-03 14:09:38.982000,7720
1396,5.5,1395,description1395,name1395,2019-05-03 14:09:46.705000,2019-05-03 14:09:38.982000,7723
1397,5.8,1396,description1396,name1396,2019-05-03 14:09:46.708000,2019-05-03 14:09:38.982000,7726
1398,6.1,1397,description1397,name1397,2019-05-03 14:09:46.711000,2019-05-03 14:09:38.982000,7729
1399,5.5,1398,description1398,name1398,2019-05-03 14:09:46.714000,2019-05-03 14:09:38.982000,7732
1400,6.8,1399,description1399,name1399,2019-05-03 14:09:46.717000,2019-05-03 14:09:38.982000,7735
1401,7.4,1400,description1400,name1400,2019-05-03 14:09:46.721000,2019-05-03 14:09:38.982000,7739
1402,6.5,1401,description1401,name1401,2019-05-03 14:09:46.724000,2019-05-03 14:09:38.982000,7742
1403,6.4,1402,description1402,name1402,2019-05-03 14:09:46.727000,2019-05-03 14:09:38.982000,7745
1404,6.2,1403,description1403,name1403,2019-05-03 14:09:46.730000,2019-05-03 14:09:38.982000,7748
1405,6.3,1404,description1404,name1404,2019-05-03 14:09:46.733000,2019-05-03 14:09:38.982000,7751
1406,6.5,1405,description1405,name1405,2019-05-03 14:09:46.737000,2019-05-03 14:09:38.982000,7755
1407,5.8,1406,description1406,name1406,2019-05-03 14:09:46.740000,2019-05-03 14:09:38.982000,7758
1408,5.5,1407,description1407,name1407,2019-05-03 14:09:46.743000,2019-05-03 14:09:38.982000,7761
1409,33.1,1408,description1408,name1408,2019-05-03 14:09:46.747000,2019-05-03 14:09:38.982000,7765
1410,31.6,1409,description1409,name1409,2019-05-03 14:09:46.752000,2019-05-03 14:09:38.982000,7770
1411,21.8,1410,description1410,name1410,2019-05-03 14:09:46.756000,2019-05-03 14:09:38.982000,7774
1412,6.8,1411,description1411,name1411,2019-05-03 14:09:46.760000,2019-05-03 14:09:38.982000,7778
1413,5.9,1412,description1412,name1412,2019-05-03 14:09:46.764000,2019-05-03 14:09:38.982000,7782
1414,6.5,1413,description1413,name1413,2019-05-03 14:09:46.768000,2019-05-03 14:09:38.982000,7786
1415,5.8,1414,description1414,name1414,2019-05-03 14:09:46.772000,2019-05-03 14:09:38.982000,7790
1416,6.2,1415,description1415,name1415,2019-05-03 14:09:46.777000,2019-05-03 14:09:38.982000,7795
