id,cpuUsage,dataId,description,name,receivedDate,sendedDate,timeDiff
2878,26.4,2165,description2165,name2165,11118
2882,29.4,4230,description4230,name4230,11122
2886,8.3,4234,description4234,name4234,11130
2890,6.8,2321,description2321,name2321,11138
2894,4.3,2325,description2325,name2325,11151
2898,8.1,1416,description1416,name1416,11157
2902,9.1,2520,description2520,name2520,11167
2906,11.4,2524,description2524,name2524,11172
2910,17.9,2348,description2348,name2348,11178
2914,11.7,2352,description2352,name2352,11184
2918,23.2,2554,description2554,name2554,11188
2922,40.9,2558,description2558,name2558,11193
2926,56.8,2561,description2561,name2561,11199
2931,10.3,1524,description1524,name1524,11206
2935,13.3,1528,description1528,name1528,11210
2939,20.2,2287,description2287,name2287,11214
2943,9.2,2291,description2291,name2291,11218
2947,12.9,4203,description4203,name4203,11226
2951,16.6,4207,description4207,name4207,11234
2955,20,2537,description2537,name2537,11240
2959,10.5,2541,description2541,name2541,11247
2963,8.6,1542,description1542,name1542,11252
2967,10.1,1546,description1546,name1546,11256
2971,8,1550,description1550,name1550,11260
2975,11.4,2386,description2386,name2386,11264
2978,7.4,2389,description2389,name2389,11269
2982,9.9,2591,description2591,name2591,11273
2986,13.4,2595,description2595,name2595,11277
2990,11.2,4318,description4318,name4318,11280
2994,35.3,4322,description4322,name4322,11285
2998,8.1,4326,description4326,name4326,11291
3002,33.8,2476,description2476,name2476,11300
3006,18.2,2479,description2479,name2479,11305
3009,4.9,1602,description1602,name1602,11317
3014,60.6,1606,description1606,name1606,11321
3017,17.9,2617,description2617,name2617,11325
3021,32.1,2621,description2621,name2621,11329
3025,4.5,2625,description2625,name2625,11337
3028,3.9,4419,description4419,name4419,11354
3033,7.4,4424,description4424,name4424,11362
3037,6.5,2466,description2466,name2466,11372
3041,7.4,2470,description2470,name2470,11379
3045,11.3,1754,description1754,name1754,11386
3049,8.2,1758,description1758,name1758,11392
3055,22.9,2736,description2736,name2736,11401
3059,36.2,2739,description2739,name2739,11410
3063,23.7,1610,description1610,name1610,11419
3067,23.4,1614,description1614,name1614,11423
3071,16.6,2527,description2527,name2527,11428
3075,13.9,2531,description2531,name2531,11433
3077,12.8,2534,description2534,name2534,11437
3081,62.3,2673,description2673,name2673,11443
3085,9.8,2676,description2676,name2676,11447
3089,22,1861,description1861,name1861,11452
3092,10.4,1864,description1864,name1864,11456
2746,9.8,2494,description2494,name2494,10956
2750,14.7,2498,description2498,name2498,10962
2754,17.6,1710,description1710,name1710,10968
2758,8.9,1714,description1714,name1714,10972
2762,15.9,1289,description1289,name1289,10978
2766,12.4,4066,description4066,name4066,10982
2770,9.2,4070,description4070,name4070,10987
2774,8.4,4074,description4074,name4074,10991
2779,13.1,1329,description1329,name1329,11001
2784,27.8,2050,description2050,name2050,11004
2789,57.6,2054,description2054,name2054,11011
2792,47.6,2057,description2057,name2057,11015
2796,23.6,1282,description1282,name1282,11020
2800,13.2,1286,description1286,name1286,11025
2804,82,1336,description1336,name1336,11028
2808,37.5,1338,description1338,name1338,11032
2813,21.8,4087,description4087,name4087,11035
2817,25,4091,description4091,name4091,11039
2820,20.9,2079,description2079,name2079,11044
2824,28.6,2082,description2082,name2082,11048
2828,35.8,1341,description1341,name1341,11053
2832,56.3,1345,description1345,name1345,11057
2836,11.3,1348,description1348,name1348,11060
2840,47.2,2152,description2152,name2152,11067
2845,12.4,2157,description2157,name2157,11071
2848,12.9,4077,description4077,name4077,11075
2852,21.4,4081,description4081,name4081,11080
2855,13,2213,description2213,name2213,11086
2859,8.2,2216,description2216,name2216,11090
2863,15.6,2220,description2220,name2220,11098
2867,10.4,1367,description1367,name1367,11105
2871,10.5,2158,description2158,name2158,11112
2875,9.6,2162,description2162,name2162,11116
2879,8.5,2166,description2166,name2166,11121
2884,21.8,4232,description4232,name4232,11127
2888,22.4,2320,description2320,name2320,11135
2892,12.8,2323,description2323,name2323,11143
2896,9.9,2327,description2327,name2327,11153
2900,18.2,2518,description2518,name2518,11161
2904,13,2522,description2522,name2522,11170
2909,39.5,2526,description2526,name2526,11178
2912,6.1,2350,description2350,name2350,11183
2916,15.9,2354,description2354,name2354,11187
2921,13.9,2556,description2556,name2556,11192
2925,35.7,2562,description2562,name2562,11198
2929,15.9,1522,description1522,name1522,11204
2933,11.3,1526,description1526,name1526,11209
2937,15.7,2285,description2285,name2285,11211
2941,41.3,2289,description2289,name2289,11215
2944,12.6,2292,description2292,name2292,11220
2948,11.6,4204,description4204,name4204,11230
2952,14.8,4208,description4208,name4208,11235
2956,11,2538,description2538,name2538,11241
2961,12,2542,description2542,name2542,11248
2966,81.7,1544,description1544,name1544,11253
2970,12.2,1549,description1549,name1549,11259
2974,15.2,2385,description2385,name2385,11262
2979,83.9,2390,description2390,name2390,11269
2984,20,2593,description2593,name2593,11273
2988,16.4,2597,description2597,name2597,11279
2991,32.6,4320,description4320,name4320,11282
2995,30.5,4323,description4323,name4323,11287
2999,18.1,2473,description2473,name2473,11294
3003,28.3,2477,description2477,name2477,11303
3007,12,2481,description2481,name2481,11308
3011,8.6,1603,description1603,name1603,11320
3015,9.2,1607,description1607,name1607,11324
3020,11,2620,description2620,name2620,11329
3024,26.2,2624,description2624,name2624,11337
3029,7.7,4420,description4420,name4420,11356
3032,8,4423,description4423,name4423,11360
3036,10.6,2465,description2465,name2465,11369
3040,7.9,2469,description2469,name2469,11378
3043,9.6,1753,description1753,name1753,11384
3047,19.6,1756,description1756,name1756,11388
3051,14.6,1760,description1760,name1760,11397
3054,7.9,2735,description2735,name2735,11401
3057,48.9,2740,description2740,name2740,11410
3060,18.8,2742,description2742,name2742,11415
3064,11.2,1611,description1611,name1611,11421
3068,4.8,1615,description1615,name1615,11427
3072,10.8,2528,description2528,name2528,11431
3076,13.5,2532,description2532,name2532,11436
3080,9.7,2671,description2671,name2671,11441
3084,17.3,2675,description2675,name2675,11446
3088,15.1,2679,description2679,name2679,11450
3093,31.2,1865,description1865,name1865,11456
3098,19,2833,description2833,name2833,11463
3102,19.3,2836,description2836,name2836,11468
3105,117.7,2841,description2841,name2841,11472
3109,11.8,2583,description2583,name2583,11477
3113,24.5,2587,description2587,name2587,11482
3117,10.4,2771,description2771,name2771,11486
3121,26.4,2775,description2775,name2775,11490
3125,19.1,1807,description1807,name1807,11495
3129,9.4,1811,description1811,name1811,11499
3133,12.7,1815,description1815,name1815,11502
2889,18.9,4236,description4236,name4236,11134
2893,15.5,2324,description2324,name2324,11146
2897,10.4,2328,description2328,name2328,11154
2901,14.5,2519,description2519,name2519,11164
2905,17.2,2523,description2523,name2523,11171
2908,5.9,2347,description2347,name2347,11177
2913,33.3,2351,description2351,name2351,11183
2917,12.6,2355,description2355,name2355,11188
2920,11.5,2557,description2557,name2557,11192
2924,10.9,2560,description2560,name2560,11196
2928,11.4,1521,description1521,name1521,11203
2932,11.4,1525,description1525,name1525,11207
2936,15.3,2284,description2284,name2284,11210
2940,10.6,2288,description2288,name2288,11215
2945,77.8,4202,description4202,name4202,11223
2949,14,4205,description4205,name4205,11231
2954,10.9,2536,description2536,name2536,11239
2958,13.8,2540,description2540,name2540,11245
2962,36.1,2544,description2544,name2544,11249
2965,34.5,1545,description1545,name1545,11253
2969,26.5,1547,description1547,name1547,11257
2972,16.3,2383,description2383,name2383,11261
2976,7.5,2387,description2387,name2387,11266
2980,20,2391,description2391,name2391,11270
2983,34.9,2592,description2592,name2592,11273
2987,13.2,2596,description2596,name2596,11278
2992,33.2,4319,description4319,name4319,11282
2996,10.3,4324,description4324,name4324,11288
3000,14.6,2474,description2474,name2474,11297
3004,9,2478,description2478,name2478,11304
3008,8.7,1600,description1600,name1600,11313
3012,16,1605,description1605,name1605,11321
3018,20,2618,description2618,name2618,11326
3022,14.3,2622,description2622,name2622,11330
3026,3.4,4417,description4417,name4417,11346
3030,20.2,4421,description4421,name4421,11356
3034,18,4425,description4425,name4425,11364
3039,8.2,2468,description2468,name2468,11375
3044,47.7,2472,description2472,name2472,11383
3048,5.1,1757,description1757,name1757,11390
3053,10.1,1761,description1761,name1761,11400
3056,15,2738,description2738,name2738,11410
3061,6,2741,description2741,name2741,11414
3066,10.7,1612,description1612,name1612,11422
3070,32.7,1617,description1617,name1617,11428
3074,47.5,2530,description2530,name2530,11432
3079,210.5,2535,description2535,name2535,11437
3083,23.1,2674,description2674,name2674,11444
3087,36.7,2678,description2678,name2678,11449
3091,15.2,1863,description1863,name1863,11455
3095,9,1867,description1867,name1867,11458
3099,22.2,2834,description2834,name2834,11464
3101,84,2838,description2838,name2838,11468
3106,9.2,2840,description2840,name2840,11472
3111,11.8,2584,description2584,name2584,11479
3114,9.4,2588,description2588,name2588,11483
3118,12.9,2772,description2772,name2772,11487
3122,8.5,2776,description2776,name2776,11492
3126,8.2,1808,description1808,name1808,11496
3130,19,1812,description1812,name1812,11500
3134,52.4,4471,description4471,name4471,11504
3138,21.4,4475,description4475,name4475,11508
3142,10.3,4479,description4479,name4479,11512
3146,22.2,2818,description2818,name2818,11517
3151,131.2,2823,description2823,name2823,11520
3155,11,4582,description4582,name4582,11525
3159,10.2,4586,description4586,name4586,11529
3163,33.4,4617,description4617,name4617,11533
3167,16,4620,description4620,name4620,11536
3171,37.9,1889,description1889,name1889,11542
3174,11.7,1892,description1892,name1892,11546
3177,43.1,1896,description1896,name1896,11550
3183,51.1,2882,description2882,name2882,11556
3187,12.9,2886,description2886,name2886,11564
3191,24.1,4645,description4645,name4645,11567
3194,19.3,4648,description4648,name4648,11572
3198,8.6,1853,description1853,name1853,11579
3202,17.4,1857,description1857,name1857,11584
3206,33.6,2662,description2662,name2662,11594
3210,11.9,2666,description2666,name2666,11598
3214,21.2,2670,description2670,name2670,11604
3218,10.9,1945,description1945,name1945,11614
3222,8.5,1949,description1949,name1949,11621
3226,7.9,2925,description2925,name2925,11626
3231,8.6,2930,description2930,name2930,11634
3235,8.9,4635,description4635,name4635,11638
3239,19.5,4639,description4639,name4639,11647
3243,34,1799,description1799,name1799,11654
3247,21.9,1803,description1803,name1803,11658
3251,17.6,2707,description2707,name2707,11662
3253,16.6,2709,description2709,name2709,11666
3257,15.3,2714,description2714,name2714,11669
3261,23.3,1844,description1844,name1844,11673
3266,331.2,1849,description1849,name1849,11678
3269,21.2,4678,description4678,name4678,11680
3273,14.7,4682,description4682,name4682,11685
3276,19.1,4686,description4686,name4686,11688
2915,11,2353,description2353,name2353,11186
2919,11.1,2555,description2555,name2555,11191
2923,8.5,2559,description2559,name2559,11195
2927,13.2,1520,description1520,name1520,11201
2930,23.2,1523,description1523,name1523,11204
2934,28.3,1527,description1527,name1527,11209
2938,10.7,2286,description2286,name2286,11213
2942,8.8,2290,description2290,name2290,11217
2946,7.4,4201,description4201,name4201,11223
2950,14.6,4206,description4206,name4206,11232
2953,11.2,4209,description4209,name4209,11236
2957,14.7,2539,description2539,name2539,11243
2960,73,2543,description2543,name2543,11248
2964,11.5,1543,description1543,name1543,11253
2968,40.8,1548,description1548,name1548,11257
2973,33,2384,description2384,name2384,11261
2977,11.5,2388,description2388,name2388,11267
2981,12.4,2590,description2590,name2590,11271
2985,10.7,2594,description2594,name2594,11276
2989,12.8,2598,description2598,name2598,11280
2993,32.7,4321,description4321,name4321,11284
2997,23.4,4325,description4325,name4325,11289
3001,46.1,2475,description2475,name2475,11298
3005,39.2,2480,description2480,name2480,11305
3010,10.4,1601,description1601,name1601,11318
3013,32,1604,description1604,name1604,11321
3016,11.7,1608,description1608,name1608,11325
3019,9.7,2619,description2619,name2619,11328
3023,5.2,2623,description2623,name2623,11334
3027,6.7,4418,description4418,name4418,11350
3031,6.6,4422,description4422,name4422,11359
3035,19.4,2464,description2464,name2464,11367
3038,13.3,2467,description2467,name2467,11373
3042,26.9,2471,description2471,name2471,11380
3046,9.1,1755,description1755,name1755,11387
3050,7.2,1759,description1759,name1759,11394
3052,44.4,2734,description2734,name2734,11399
3058,17.3,2737,description2737,name2737,11409
3062,18.5,1609,description1609,name1609,11418
3065,39,1613,description1613,name1613,11422
3069,34.3,1616,description1616,name1616,11427
3073,17.6,2529,description2529,name2529,11432
3078,18.3,2533,description2533,name2533,11437
3082,11.8,2672,description2672,name2672,11443
3086,9.9,2677,description2677,name2677,11449
3090,10.8,1862,description1862,name1862,11453
3094,21.8,1866,description1866,name1866,11457
3097,54.7,1869,description1869,name1869,11463
3100,100,2837,description2837,name2837,11468
3104,7.9,2839,description2839,name2839,11471
3108,10,2582,description2582,name2582,11476
3112,11.3,2586,description2586,name2586,11482
3116,10.7,2770,description2770,name2770,11485
3120,10.8,2774,description2774,name2774,11489
3124,11.2,2778,description2778,name2778,11494
3128,15.1,1810,description1810,name1810,11498
3132,32.5,1814,description1814,name1814,11502
3135,20.7,4472,description4472,name4472,11506
3139,10.2,4476,description4476,name4476,11510
3143,25.7,2815,description2815,name2815,11513
3147,37,2819,description2819,name2819,11517
3150,12.2,2822,description2822,name2822,11520
3153,158.3,4581,description4581,name4581,11523
3158,67.6,4585,description4585,name4585,11527
3161,11.6,4615,description4615,name4615,11531
3165,15.6,4619,description4619,name4619,11535
3169,24.4,4623,description4623,name4623,11539
3173,14.3,1891,description1891,name1891,11545
3178,12.7,1895,description1895,name1895,11550
3181,76.9,2880,description2880,name2880,11556
3185,32.7,2885,description2885,name2885,11563
3189,31.4,4643,description4643,name4643,11566
3195,63.9,4649,description4649,name4649,11572
3199,11,1854,description1854,name1854,11580
3203,21.1,1858,description1858,name1858,11586
3208,34.8,2664,description2664,name2664,11596
3212,11,2668,description2668,name2668,11601
3216,32.6,1943,description1943,name1943,11611
3221,28.8,1948,description1948,name1948,11619
3225,50,2924,description2924,name2924,11623
3228,19.1,2927,description2927,name2927,11629
3234,16.1,4633,description4633,name4633,11634
3237,49.8,4638,description4638,name4638,11645
3241,21.1,4641,description4641,name4641,11650
3245,12.2,1802,description1802,name1802,11656
3248,123.9,1805,description1805,name1805,11661
3252,7.2,2708,description2708,name2708,11665
3256,10.1,2712,description2712,name2712,11668
3260,8,1843,description1843,name1843,11672
3264,9.3,1847,description1847,name1847,11676
3268,9.1,1851,description1851,name1851,11681
3272,7.2,4681,description4681,name4681,11684
3277,7.8,4685,description4685,name4685,11688
3281,7.7,2944,description2944,name2944,11694
3287,8.8,2948,description2948,name2948,11698
3292,25.9,1875,description1875,name1875,11704
3296,57.5,1504,description1504,name1504,11711
3096,6.7,1868,description1868,name1868,11462
3103,10.4,2835,description2835,name2835,11467
3107,21.2,2581,description2581,name2581,11473
3110,137.5,2585,description2585,name2585,11479
3115,26,2589,description2589,name2589,11484
3119,13.2,2773,description2773,name2773,11488
3123,10.8,2777,description2777,name2777,11493
3127,14.5,1809,description1809,name1809,11497
3131,10.6,1813,description1813,name1813,11502
3136,48.4,4474,description4474,name4474,11507
3141,39.7,4478,description4478,name4478,11511
3145,9.2,2817,description2817,name2817,11516
3149,31.7,2821,description2821,name2821,11519
3154,14.6,4580,description4580,name4580,11523
3157,14.4,4584,description4584,name4584,11527
3162,11.7,4616,description4616,name4616,11533
3166,51.7,4621,description4621,name4621,11536
3170,8.3,1888,description1888,name1888,11542
3175,19.3,1893,description1893,name1893,11547
3179,15.5,2878,description2878,name2878,11551
3182,16.2,2881,description2881,name2881,11556
3184,28.2,2884,description2884,name2884,11563
3188,7.6,4642,description4642,name4642,11566
3192,13.7,4646,description4646,name4646,11570
3196,9.7,4650,description4650,name4650,11575
3200,15.9,1855,description1855,name1855,11581
3204,38.9,1859,description1859,name1859,11586
3207,37.5,2663,description2663,name2663,11596
3211,10.2,2667,description2667,name2667,11600
3215,51.5,1942,description1942,name1942,11610
3219,13.3,1946,description1946,name1946,11615
3224,20.1,2923,description2923,name2923,11623
3229,53.5,2928,description2928,name2928,11629
3232,14.2,2931,description2931,name2931,11635
3236,7,4636,description4636,name4636,11640
3240,19,4640,description4640,name4640,11649
3244,8.1,1800,description1800,name1800,11655
3249,12.8,1804,description1804,name1804,11661
3254,49.5,2711,description2711,name2711,11666
3258,NaN,2713,description2713,name2713,11669
3262,9.6,1845,description1845,name1845,11674
3265,13.5,1848,description1848,name1848,11678
3270,237.5,4679,description4679,name4679,11680
3274,0,4683,description4683,name4683,11685
3278,14.6,2941,description2941,name2941,11690
3283,21.8,2946,description2946,name2946,11695
3285,166.6,1870,description1870,name1870,11699
3289,7.6,1872,description1872,name1872,11703
3293,10.7,1876,description1876,name1876,11706
3297,40.2,2761,description2761,name2761,11711
3300,197.2,2765,description2765,name2765,11714
3305,115,2768,description2768,name2768,11719
3309,50.4,2872,description2872,name2872,11722
3313,14,2876,description2876,name2876,11727
3317,12.1,2808,description2808,name2808,11732
3321,11.5,2812,description2812,name2812,11737
3325,12.4,4688,description4688,name4688,11741
3328,NaN,4692,description4692,name4692,11745
3331,9.5,4694,description4694,name4694,11751
3334,10.8,3131,description3131,name3131,11756
3338,9.8,3135,description3135,name3135,11763
3342,28.8,1569,description1569,name1569,11771
3346,9.7,1573,description1573,name1573,11777
3349,8.8,2789,description2789,name2789,11781
3353,3.3,2793,description2793,name2793,11794
3358,18.6,4671,description4671,name4671,11803
3362,13.9,4675,description4675,name4675,11817
3365,20.6,1952,description1952,name1952,11828
3369,6.5,1954,description1954,name1954,11835
3372,7.9,1957,description1957,name1957,11840
3376,9.6,2780,description2780,name2780,11848
3381,40.2,2784,description2784,name2784,11856
3385,12,3068,description3068,name3068,11863
3388,11.3,3072,description3072,name3072,11868
3391,10.5,3074,description3074,name3074,11871
3395,35.3,2007,description2007,name2007,11876
3397,26.2,2010,description2010,name2010,11884
3402,21.3,3058,description3058,name3058,11890
3404,20.5,3061,description3061,name3061,11895
3409,31.5,3065,description3065,name3065,11900
3413,13.6,2844,description2844,name2844,11906
3418,45.3,2848,description2848,name2848,11913
3419,50,1978,description1978,name1978,11917
3423,9.2,1981,description1981,name1981,11920
3427,8.9,1985,description1985,name1985,11925
3431,8.3,2898,description2898,name2898,11930
3435,10.6,2902,description2902,name2902,11934
3439,13.9,4912,description4912,name4912,11937
3444,14.9,4917,description4917,name4917,11945
3448,10.6,2015,description2015,name2015,11954
3452,43.1,2020,description2020,name2020,11961
3456,64.7,2142,description2142,name2142,11966
3460,17.2,2144,description2144,name2144,11970
3464,22.1,3085,description3085,name3085,11974
3468,-308.3,3087,description3087,name3087,11978
3471,16.1,3091,description3091,name3091,11983
3474,60.1,2907,description2907,name2907,11987
3137,11.6,4473,description4473,name4473,11507
3140,11.2,4477,description4477,name4477,11511
3144,8.7,2816,description2816,name2816,11515
3148,11.6,2820,description2820,name2820,11519
3152,9.3,4579,description4579,name4579,11522
3156,7,4583,description4583,name4583,11526
3160,9.1,4587,description4587,name4587,11530
3164,14.9,4618,description4618,name4618,11534
3168,14.6,4622,description4622,name4622,11538
3172,13.5,1890,description1890,name1890,11545
3176,10.6,1894,description1894,name1894,11549
3180,6.4,2879,description2879,name2879,11555
3186,9.3,2883,description2883,name2883,11562
3190,22.7,4644,description4644,name4644,11566
3193,12.5,4647,description4647,name4647,11571
3197,17.5,1852,description1852,name1852,11577
3201,14.7,1856,description1856,name1856,11581
3205,25,1860,description1860,name1860,11589
3209,47,2665,description2665,name2665,11597
3213,11,2669,description2669,name2669,11603
3217,21.6,1944,description1944,name1944,11612
3220,17,1947,description1947,name1947,11618
3223,10.8,1950,description1950,name1950,11622
3227,18.5,2926,description2926,name2926,11627
3230,8.4,2929,description2929,name2929,11632
3233,7.3,4634,description4634,name4634,11636
3238,19,4637,description4637,name4637,11645
3242,20.5,1798,description1798,name1798,11652
3246,35.5,1801,description1801,name1801,11656
3250,36.5,1806,description1806,name1806,11662
3255,112.5,2710,description2710,name2710,11666
3259,37,2715,description2715,name2715,11669
3263,14.3,1846,description1846,name1846,11675
3267,14.6,1850,description1850,name1850,11679
3271,14.6,4680,description4680,name4680,11682
3275,20.8,4684,description4684,name4684,11686
3279,14.8,2942,description2942,name2942,11691
3282,36.9,2945,description2945,name2945,11695
3286,17.6,2949,description2949,name2949,11699
3291,175,1873,description1873,name1873,11704
3295,29.5,1878,description1878,name1878,11709
3299,30.7,2763,description2763,name2763,11714
3303,10.3,2767,description2767,name2767,11718
3307,8,2870,description2870,name2870,11721
3311,11.8,2874,description2874,name2874,11726
3315,18.3,2806,description2806,name2806,11730
3319,7.8,2810,description2810,name2810,11735
3324,8.5,2814,description2814,name2814,11741
3329,17.2,4691,description4691,name4691,11745
3333,14.3,3130,description3130,name3130,11755
3336,35.1,3134,description3134,name3134,11761
3340,6.8,3137,description3137,name3137,11767
3344,10.5,1571,description1571,name1571,11774
3348,10,2788,description2788,name2788,11779
3352,9,2792,description2792,name2792,11788
3359,9.1,2796,description2796,name2796,11802
3363,6.8,4673,description4673,name4673,11815
3367,-48.5,1951,description1951,name1951,11828
3371,12.2,1956,description1956,name1956,11837
3374,18.7,2779,description2779,name2779,11844
3378,9.5,2783,description2783,name2783,11853
3383,19.3,2787,description2787,name2787,11860
3389,41.4,3071,description3071,name3071,11866
3393,6.4,2005,description2005,name2005,11876
3399,12.4,2009,description2009,name2009,11883
3403,17.8,3059,description3059,name3059,11891
3405,46.1,3062,description3062,name3062,11895
3408,5.6,3064,description3064,name3064,11900
3412,9.9,2843,description2843,name2843,11905
3416,8.9,2847,description2847,name2847,11910
3420,24,1979,description1979,name1979,11917
3424,18.8,1982,description1982,name1982,11921
3428,23.1,1986,description1986,name1986,11926
3432,11,2899,description2899,name2899,11931
3436,18.8,2903,description2903,name2903,11935
3440,13.6,4914,description4914,name4914,11939
3443,14.1,4918,description4918,name4918,11945
3445,38,4920,description4920,name4920,11951
3449,8.3,2016,description2016,name2016,11956
3453,7.8,2019,description2019,name2019,11961
3458,43.6,2141,description2141,name2141,11966
3461,42.1,2146,description2146,name2146,11970
3465,21.4,2148,description2148,name2148,11975
3469,21.1,3089,description3089,name3089,11979
3473,11.3,3093,description3093,name3093,11985
3477,8.5,2908,description2908,name2908,11990
3480,62.9,2912,description2912,name2912,11995
3484,9.1,3023,description3023,name3023,11999
3487,12.6,3026,description3026,name3026,12003
3490,10,3029,description3029,name3029,12008
3493,24.7,2042,description2042,name2042,12019
3498,6.6,2047,description2047,name2047,12027
3501,8.6,3184,description3184,name3184,12033
3504,15.3,3188,description3188,name3188,12040
3508,10.9,3191,description3191,name3191,12051
3512,8.7,4959,description4959,name4959,12057
3516,10.1,4963,description4963,name4963,12062
3280,9.7,2943,description2943,name2943,11693
3284,13.3,2947,description2947,name2947,11697
3288,12.2,1871,description1871,name1871,11700
3290,12.3,1874,description1874,name1874,11704
3294,8.6,1877,description1877,name1877,11707
3298,38,2762,description2762,name2762,11712
3302,9.7,2766,description2766,name2766,11717
3306,13.6,2869,description2869,name2869,11720
3310,9.9,2873,description2873,name2873,11724
3314,10.5,2877,description2877,name2877,11728
3318,14.8,2809,description2809,name2809,11732
3322,16.5,2813,description2813,name2813,11738
3326,14,4689,description4689,name4689,11744
3330,10.7,4693,description4693,name4693,11749
3337,9,3133,description3133,name3133,11761
3341,11.2,3138,description3138,name3138,11769
3345,9.3,1572,description1572,name1572,11775
3350,9,2790,description2790,name2790,11785
3355,52.7,2795,description2795,name2795,11795
3356,25.2,4670,description4670,name4670,11802
3360,12.8,4672,description4672,name4672,11812
3364,6.9,4676,description4676,name4676,11824
3368,13.1,1953,description1953,name1953,11833
3375,14.4,1958,description1958,name1958,11841
3379,9.6,2782,description2782,name2782,11851
3382,8.3,2786,description2786,name2786,11859
3387,6.7,3069,description3069,name3069,11866
3392,13,3075,description3075,name3075,11873
3396,7.4,2008,description2008,name2008,11882
3400,20.8,2012,description2012,name2012,11888
3407,5.5,3060,description3060,name3060,11895
3411,62.5,2842,description2842,name2842,11902
3415,12.2,2846,description2846,name2846,11908
3422,9,2850,description2850,name2850,11916
3425,23.4,1984,description1984,name1984,11922
3429,22.1,2896,description2896,name2896,11926
3433,21.4,2900,description2900,name2900,11931
3437,9,2904,description2904,name2904,11937
3441,8.3,4915,description4915,name4915,11942
3447,20.8,4919,description4919,name4919,11950
3451,8.3,2018,description2018,name2018,11959
3455,7.6,2022,description2022,name2022,11965
3462,6.1,2143,description2143,name2143,11969
3466,10.9,3086,description3086,name3086,11977
3470,10.1,3090,description3090,name3090,11981
3476,9.6,2905,description2905,name2905,11987
3481,10.1,2911,description2911,name2911,11995
3486,31.9,3025,description3025,name3025,12002
3492,16,3030,description3030,name3030,12008
3497,14.3,2045,description2045,name2045,12021
3503,6.1,3185,description3185,name3185,12037
3507,4.6,3189,description3189,name3189,12048
3511,8.7,4958,description4958,name4958,12055
3515,12.9,4962,description4962,name4962,12061
3519,12.8,2032,description2032,name2032,12068
3524,21.1,2037,description2037,name2037,12077
3529,22.9,2996,description2996,name2996,12085
3530,12.2,2998,description2998,name2998,12089
3534,6.4,3001,description3001,name3001,12094
3538,9.9,1997,description1997,name1997,12100
3542,11.2,2001,description2001,name2001,12106
3546,31,5002,description5002,name5002,12116
3551,8.2,5007,description5007,name5007,12126
3556,43.7,2366,description2366,name2366,12136
3561,43.6,2371,description2371,name2371,12144
3567,13,3231,description3231,name3231,12154
3571,14.2,3236,description3236,name3236,12160
3574,11.4,3104,description3104,name3104,12165
3578,8.7,3108,description3108,name3108,12172
3583,11.6,2186,description2186,name2186,12180
3586,7.3,2189,description2189,name2189,12184
3589,10.5,2192,description2192,name2192,12188
3593,7.9,5049,description5049,name5049,12192
3597,7.2,5053,description5053,name5053,12203
3602,7.4,3221,description3221,name3221,12211
3608,24.8,3227,description3227,name3227,12219
3613,14.1,5041,description5041,name5041,12226
3616,9.1,5045,description5045,name5045,12234
3621,9,2224,description2224,name2224,12245
3626,19.7,2229,description2229,name2229,12255
3630,5.2,3115,description3115,name3115,12265
3634,6.7,3119,description3119,name3119,12274
3638,4.3,3141,description3141,name3141,12283
3642,4.6,3145,description3145,name3145,12291
3646,33.6,5128,description5128,name5128,12299
3650,16.3,5132,description5132,name5132,12306
3655,61.2,2959,description2959,name2959,12314
3657,10.7,2962,description2962,name2962,12320
3662,59.6,2967,description2967,name2967,12325
3666,30,2269,description2269,name2269,12334
3670,66,2273,description2273,name2273,12339
3675,8.8,3195,description3195,name3195,12346
3679,12,3199,description3199,name3199,12352
3683,34.3,5176,description5176,name5176,12357
3687,75.5,5179,description5179,name5179,12362
3692,25.5,2230,description2230,name2230,12367
3695,12.5,2235,description2235,name2235,12372
3301,29.6,2764,description2764,name2764,11714
3304,18.5,2769,description2769,name2769,11719
3308,16.2,2871,description2871,name2871,11722
3312,16,2875,description2875,name2875,11726
3316,9.4,2807,description2807,name2807,11731
3320,12.8,2811,description2811,name2811,11736
3323,51.7,4687,description4687,name4687,11740
3327,13.4,4690,description4690,name4690,11745
3332,46.5,4695,description4695,name4695,11752
3335,4.9,3132,description3132,name3132,11760
3339,15,3136,description3136,name3136,11764
3343,13.7,1570,description1570,name1570,11772
3347,18.8,1574,description1574,name1574,11778
3351,16.5,2791,description2791,name2791,11786
3354,15,2794,description2794,name2794,11795
3357,17,4669,description4669,name4669,11802
3361,27.1,4674,description4674,name4674,11816
3366,10.5,4677,description4677,name4677,11826
3370,9.1,1955,description1955,name1955,11836
3373,17.8,1959,description1959,name1959,11842
3377,4.9,2781,description2781,name2781,11850
3380,7.2,2785,description2785,name2785,11856
3384,6.4,3067,description3067,name3067,11862
3386,20.7,3070,description3070,name3070,11866
3390,8.4,3073,description3073,name3073,11870
3394,29.9,2006,description2006,name2006,11876
3398,39.2,2011,description2011,name2011,11885
3401,8.8,2013,description2013,name2013,11889
3406,276.4,3063,description3063,name3063,11895
3410,7.5,3066,description3066,name3066,11902
3414,14.9,2845,description2845,name2845,11907
3417,47,2849,description2849,name2849,11913
3421,28.9,1980,description1980,name1980,11917
3426,18.1,1983,description1983,name1983,11922
3430,13.7,2897,description2897,name2897,11928
